aX,aY,aZ,label
-0.13269,0.63684,0.64795,2
-0.13696,0.57312,0.63098,2
-0.14026,0.78149,0.64355,2
-0.15222,0.83374,0.68689,2
-0.16711,0.66138,0.70093,2
-0.15466,0.63428,0.64551,2
-0.16492,0.79285,0.62170,2
-0.17163,0.80505,0.64856,2
-0.17480,0.76733,0.67004,2
-0.18176,0.77100,0.63782,2
-0.17822,0.70569,0.64075,2
-0.16833,0.76965,0.62280,2
-0.16919,0.76099,0.60046,2
-0.17310,0.72534,0.61377,2
-0.19617,0.65833,0.68909,2
-0.19067,0.82031,0.62842,2
-0.19238,0.79956,0.60339,2
-0.20630,0.67932,0.63098,2
-0.19910,0.83435,0.60754,2
-0.20837,0.83130,0.62354,2
-0.21973,0.73718,0.64624,2
-0.19482,0.75293,0.59851,2
-0.17517,0.74780,0.58118,2
-0.16357,0.78308,0.54248,2
-0.16516,0.80481,0.55713,2
-0.17810,0.78809,0.61755,2
-0.18872,0.78076,0.60156,2
-0.19971,0.85925,0.57117,2
-0.20569,0.89075,0.57361,2
-0.20789,0.85986,0.56506,2
-0.18433,0.81104,0.43494,2
-0.16821,0.85681,0.42346,2
-0.14514,0.88220,0.50977,2
-0.12341,0.73047,0.57104,2
-0.07813,0.73792,0.44934,2
-0.06335,0.91370,0.22510,2
-0.08789,0.92957,0.20581,2
-0.12317,0.81750,0.45923,2
-0.13660,0.67212,0.58423,2
-0.11230,1.01428,0.39709,2
-0.08740,1.26917,0.20581,2
-0.08203,1.14111,0.21814,2
-0.07666,0.97412,0.29687,2
-0.03979,0.85999,0.35913,2
-0.01978,1.17395,0.31543,2
-0.02271,1.28723,0.25867,2
-0.02515,0.88171,0.35229,2
0.00342,0.61841,0.40173,2
0.05823,0.74426,0.36438,2
0.05566,1.01575,0.35620,2
0.07495,0.96094,0.32458,2
0.11328,0.80737,0.24011,2
0.13293,0.78455,0.21912,2
0.16724,0.85376,0.16687,2
0.18701,0.87097,0.15051,2
0.18347,0.90198,0.19263,2
0.17432,0.96802,0.21350,2
0.16895,1.01599,0.20752,2
0.16785,1.02307,0.20618,2
0.17834,0.90137,0.15466,2
0.18848,1.02307,0.14063,2
0.20312,0.96985,0.20520,2
0.22266,0.88391,0.19067,2
0.25464,0.96362,0.16980,2
0.25256,1.04700,0.21814,2
0.24072,1.13110,0.22937,2
0.24011,0.99231,0.26428,2
0.24817,0.89563,0.25867,2
0.26123,0.79956,0.26489,2
0.24707,0.77966,0.24890,2
0.20593,0.87708,0.19702,2
0.13049,0.98779,0.14673,2
0.11902,1.12866,0.17419,2
0.18909,0.92383,0.22388,2
0.28979,0.68872,0.17017,2
0.34924,0.76550,0.14246,2
0.36426,0.87402,0.11780,2
0.33191,0.92041,0.10864,2
0.24585,1.12695,0.17456,2
0.16260,1.24402,0.22827,2
0.13477,1.17383,0.17578,2
0.19104,1.09375,0.19531,2
0.29919,0.85828,0.18042,2
0.35706,0.75684,0.15723,2
0.34631,0.86230,0.14880,2
0.25049,1.02649,0.14771,2
0.20129,1.10413,0.09546,2
0.21570,1.07861,0.10583,2
0.28723,0.84375,0.09607,2
0.33264,0.71729,0.09058,2
0.33960,0.75500,0.10327,2
0.27905,0.83740,0.12708,2
0.25378,0.91492,0.13123,2
0.23865,0.94568,0.18542,2
0.28687,0.84473,0.18018,2
0.32202,0.83081,0.18311,2
0.27478,0.93115,0.18921,2
0.20239,1.09412,0.17969,2
0.15222,1.09961,0.16724,2
0.15186,1.10510,0.16333,2
0.19653,0.98450,0.15808,2
0.23486,0.80530,0.14941,2
0.23718,0.85022,0.14758,2
0.21228,1.15271,0.12390,2
0.17908,1.10510,0.17297,2
0.16797,0.83313,0.12109,2
0.16101,0.86877,0.08643,2
0.13110,1.01697,0.09509,2
0.10522,1.21448,0.12915,2
0.09253,1.08435,0.18762,2
0.08679,0.81104,0.28394,2
0.09607,0.76208,0.22485,2
0.09473,0.86304,0.11743,2
0.06091,1.12878,0.13330,2
0.02698,1.05957,0.20190,2
0.03540,0.89014,0.29578,2
0.07031,0.86987,0.30640,2
0.09058,0.78015,0.29138,2
0.06860,0.93237,0.27014,2
0.04517,1.05347,0.27515,2
-0.01111,1.00146,0.28979,2
-0.03674,0.86304,0.26733,2
-0.04126,0.87903,0.22180,2
-0.04944,0.99927,0.21375,2
-0.05164,1.08630,0.19910,2
-0.06433,1.07397,0.20911,2
-0.08984,1.00806,0.25952,2
-0.10510,1.03906,0.27307,2
-0.09924,1.04675,0.26575,2
-0.09570,0.99182,0.25488,2
-0.09680,0.89746,0.24902,2
-0.10730,0.94458,0.27686,2
-0.13928,0.93945,0.34912,2
-0.14172,0.84924,0.34045,2
-0.11707,0.91956,0.29871,2
-0.09998,0.88098,0.31873,2
-0.10254,0.88721,0.33777,2
-0.09741,0.92273,0.30505,2
-0.08850,0.89539,0.36597,2
-0.09534,0.87024,0.42578,2
-0.10730,0.97375,0.39246,2
-0.11877,0.96545,0.34473,2
-0.14392,0.87854,0.33704,2
-0.15845,0.86450,0.36450,2
-0.15149,0.87817,0.36609,2
-0.12036,0.94678,0.32324,2
-0.11279,0.95776,0.32727,2
-0.12012,0.88562,0.34558,2
-0.11975,0.94446,0.34546,2
-0.11292,1.00305,0.34509,2
-0.11206,0.95129,0.37451,2
-0.10181,0.91663,0.35852,2
-0.08545,0.88660,0.35400,2
-0.07361,0.83728,0.37939,2
-0.04102,0.89001,0.41614,2
-0.02905,0.97009,0.42810,2
-0.05005,0.90027,0.47314,2
-0.02991,0.83411,0.45972,2
0.01001,0.88660,0.49756,2
0.02637,0.93811,0.51331,2
0.00159,0.84119,0.50952,2
-0.02905,0.77600,0.51367,2
-0.04333,0.94458,0.53247,2
-0.04114,0.91675,0.48242,2
-0.01782,0.81665,0.49841,2
-0.00610,0.81482,0.52844,2
0.00208,0.84595,0.54834,2
-0.00635,0.81323,0.55579,2
-0.03503,0.80493,0.57849,2
-0.05469,0.85925,0.62573,2
-0.05640,0.87268,0.63489,2
-0.05566,0.80664,0.63330,2
-0.04553,0.79810,0.66455,2
-0.03186,0.76318,0.69446,2
-0.01196,0.71753,0.64001,2
0.00195,0.69116,0.60889,2
0.01074,0.73193,0.64185,2
0.01233,0.74084,0.67761,2
-0.00085,0.75867,0.71069,2
-0.01526,0.78748,0.68469,2
-0.02295,0.85852,0.61353,2
-0.02222,0.86523,0.59033,2
0.00122,0.84473,0.50586,2
0.03076,0.82715,0.43884,2
0.05432,0.82703,0.38501,2
0.06287,0.84521,0.39307,2
0.05762,0.85095,0.38159,2
0.05212,0.94983,0.29089,2
0.03955,1.01440,0.24683,2
0.02759,0.99304,0.20410,2
0.03406,1.00134,0.21313,2
0.03882,1.00110,0.19702,2
0.05457,0.98560,0.16028,2
0.07739,0.99072,0.13208,2
0.07642,0.91455,0.13025,2
0.07471,0.92505,0.08191,2
0.07312,0.99768,0.07910,2
0.06274,1.04541,0.02820,2
0.05286,1.07996,-0.00964,2
0.03906,1.07227,-0.01624,2
0.02734,0.95667,-0.03821,2
0.03992,0.93799,-0.08203,2
0.06702,0.92798,-0.08740,2
0.08679,0.93140,-0.09595,2
0.08911,0.93005,-0.09546,2
0.07825,0.92139,-0.13818,2
0.09888,0.94116,-0.19861,2
0.08545,0.92383,-0.25513,2
0.07520,0.94128,-0.22827,2
0.08289,0.96777,-0.25696,2
0.07300,0.94373,-0.24963,2
0.06433,1.00659,-0.26562,2
0.05701,1.02197,-0.30432,2
0.05188,0.97339,-0.28918,2
0.04956,0.95728,-0.29053,2
0.05457,0.94128,-0.30823,2
0.06445,0.94238,-0.28979,2
0.07556,0.93640,-0.25903,2
0.07837,0.89587,-0.21460,2
0.08118,0.87244,-0.25281,2
0.07043,0.90698,-0.27112,2
0.05774,0.95032,-0.27881,2
0.04529,1.01379,-0.28809,2
0.02332,1.03149,-0.28174,2
0.01208,0.97070,-0.29602,2
0.02136,0.91260,-0.30994,2
0.04968,0.87244,-0.33069,2
0.07568,0.83118,-0.28271,2
0.07654,0.84778,-0.25110,2
0.06885,0.86951,-0.25061,2
0.03442,0.96716,-0.33252,2
0.02112,0.97253,-0.34595,2
0.00586,0.93665,-0.26379,2
-0.00464,0.99878,-0.12451,2
0.00061,1.09900,-0.14734,2
0.02344,1.02490,-0.20093,2
0.04321,0.98889,-0.10437,2
0.05286,0.94446,0.01001,2
0.03760,0.88757,0.12646,2
0.01013,1.01782,0.08240,2
0.00500,1.08020,0.02795,2
-0.00964,1.04443,0.14661,2
-0.03223,1.05688,0.21936,2
-0.04297,1.05957,0.20667,2
-0.02466,0.98596,0.17908,2
-0.00220,0.92102,0.15454,2
0.02869,0.88989,0.14587,2
0.04883,0.86670,0.18738,2
0.04980,0.87048,0.24744,2
0.03894,0.95081,0.23181,2
0.02417,0.99011,0.21301,2
-0.00037,0.97888,0.27209,2
-0.00464,0.97888,0.28198,2
-0.00269,0.99390,0.36511,2
-0.00037,0.96350,0.40613,2
0.00220,0.98523,0.40417,2
0.00781,0.97266,0.39795,2
0.02148,0.89612,0.39050,2
0.03259,0.87354,0.40906,2
0.03223,0.86060,0.44946,2
0.02344,0.82617,0.44763,2
-0.00464,0.85339,0.50244,2
-0.01831,0.93311,0.55750,2
-0.02734,0.91162,0.59082,2
-0.03235,0.86646,0.57922,2
-0.01929,0.88123,0.50952,2
0.00061,0.81104,0.44543,2
0.02551,0.73523,0.44092,2
0.04382,0.76306,0.47498,2
0.05762,0.75818,0.48523,2
0.05566,0.80811,0.48755,2
0.03198,0.83252,0.51599,2
0.00757,0.86438,0.51086,2
-0.00696,0.91724,0.54504,2
-0.00952,0.96765,0.59985,2
-0.00513,0.93701,0.66895,2
0.01648,0.78589,0.60364,2
0.04785,0.82788,0.57117,2
0.06335,0.90991,0.58557,2
0.05908,0.87866,0.61243,2
0.05969,0.79456,0.64148,2
0.08313,0.67126,0.55066,2
0.09204,0.75684,0.50830,2
0.07458,1.04346,0.54004,2
0.07764,1.04382,0.53613,2
0.07837,0.85327,0.53821,2
0.08655,0.81921,0.47571,2
0.12024,0.88440,0.39819,2
0.13403,0.82983,0.39075,2
0.15674,0.77551,0.41333,2
0.16113,0.78516,0.41992,2
0.16724,0.74451,0.43018,2
0.16077,0.81055,0.40955,2
0.13708,0.90503,0.41821,2
0.11792,0.81750,0.45117,2
0.12439,0.87415,0.54175,2
0.12903,0.84045,0.56604,2
0.13806,0.80627,0.54565,2
0.12366,0.84094,0.56262,2
0.11621,0.87793,0.59863,2
0.10901,0.77222,0.61206,2
0.10596,0.76440,0.62854,2
0.10583,0.82410,0.65417,2
0.09497,0.68701,0.64392,2
0.08826,0.70935,0.61829,2
0.07422,0.79504,0.63367,2
0.06042,0.76013,0.62781,2
0.04224,0.73193,0.66431,2
0.03223,0.68164,0.69690,2
0.04175,0.75049,0.72278,2
0.04382,0.71301,0.69604,2
0.06116,0.66357,0.61450,2
0.07275,0.63916,0.59167,2
0.06482,0.67212,0.64600,2
0.03308,0.73584,0.73938,2
0.00891,0.71790,0.72546,2
0.00159,0.70483,0.72876,2
-0.01794,0.62085,0.75122,2
-0.02185,0.73303,0.75574,2
-0.02051,0.84277,0.75012,2
-0.02026,0.85645,0.80444,2
-0.02686,0.72278,0.77502,2
-0.02502,0.67627,0.72437,2
-0.01550,0.65747,0.68555,2
-0.01672,0.73853,0.70093,2
-0.03381,0.78748,0.71423,2
-0.05554,0.77991,0.69434,2
-0.06384,0.76721,0.69666,2
-0.07617,0.71997,0.70105,2
-0.07654,0.73120,0.74878,2
-0.07349,0.65479,0.79102,2
-0.04370,0.62720,0.69702,2
-0.00366,0.69617,0.62329,2
0.00012,0.68665,0.63110,2
-0.01428,0.56799,0.67175,2
-0.01941,0.63098,0.72876,2
-0.02734,0.75513,0.73486,2
-0.03833,0.74841,0.74585,2
-0.06348,0.69128,0.74780,2
-0.07141,0.66077,0.74780,2
-0.06763,0.75024,0.80115,2
-0.06262,0.66724,0.81580,2
-0.05933,0.60571,0.82629,2
-0.04150,0.63940,0.78882,2
-0.03186,0.63708,0.74036,2
-0.03027,0.57727,0.72351,2
-0.03174,0.64771,0.77051,2
-0.03503,0.67371,0.78333,2
-0.05237,0.62439,0.77039,2
-0.06580,0.65698,0.78772,2
-0.08643,0.62744,0.81140,2
-0.10449,0.66089,0.84937,2
-0.10913,0.66602,0.84924,2
-0.10718,0.57520,0.83093,2
-0.09021,0.49719,0.80469,2
-0.06897,0.55042,0.79993,2
-0.05127,0.51929,0.76770,2
-0.04553,0.48572,0.75732,2
-0.03564,0.48926,0.78760,2
-0.03381,0.50208,0.80579,2
-0.03442,0.57458,0.81970,2
-0.04504,0.60291,0.79834,2
-0.05164,0.63721,0.80725,2
-0.06909,0.70386,0.83691,2
-0.09961,0.71155,0.83777,2
-0.11499,0.77710,0.84045,2
-0.09961,0.82422,0.78540,2
-0.08765,0.81409,0.72729,2
-0.05530,0.75684,0.61011,2
-0.02283,0.71191,0.57031,2
-0.00488,0.67017,0.61951,2
-0.01062,0.71082,0.63220,2
-0.00830,0.77966,0.57202,2
-0.00659,0.89331,0.43018,2
-0.03015,0.87952,0.44116,2
-0.06250,0.82520,0.51941,2
-0.07910,0.83411,0.48462,2
-0.07764,0.90356,0.44470,2
-0.08215,1.01160,0.45703,2
-0.08679,0.91492,0.46997,2
-0.07080,0.78650,0.42297,2
-0.04651,0.73096,0.36658,2
-0.03027,0.76514,0.38635,2
-0.02856,0.80371,0.40002,2
-0.03674,0.82654,0.37085,2
-0.06726,0.86792,0.32422,2
-0.11365,0.94543,0.32642,2
-0.14624,1.04749,0.36426,2
-0.15759,1.08191,0.36377,2
-0.18567,1.00964,0.34253,2
-0.18604,1.02576,0.30957,2
-0.18408,0.96729,0.33582,2
-0.15857,0.89368,0.30603,2
-0.14929,0.91736,0.30396,2
-0.15332,1.00244,0.33105,2
-0.16187,0.98047,0.32080,2
-0.16882,0.90125,0.30017,2
-0.17249,0.85828,0.30090,2
-0.17334,0.85693,0.28345,2
-0.17700,0.88696,0.27649,2
-0.19153,0.95276,0.27380,2
-0.22144,0.94861,0.28040,2
-0.25708,1.06714,0.37061,2
-0.26843,1.01038,0.38660,2
-0.27698,0.82849,0.36011,2
-0.27637,0.79578,0.32544,2
-0.28479,0.84705,0.29480,2
-0.29041,1.05383,0.28418,2
-0.30164,1.05212,0.29187,2
-0.33313,0.90955,0.35474,2
-0.35120,0.81152,0.37292,2
-0.34436,0.82764,0.31494,2
-0.33826,0.88208,0.28137,2
-0.33679,0.86633,0.28796,2
-0.32959,0.86047,0.31335,2
-0.31873,0.85474,0.32605,2
-0.30872,0.91357,0.34619,2
-0.31750,0.80994,0.38477,2
-0.29980,0.75659,0.33228,2
-0.29187,0.79736,0.32153,2
-0.28723,0.90442,0.32532,2
-0.29004,0.89807,0.33362,2
-0.29529,0.75146,0.33911,2
-0.29431,0.74438,0.36768,2
-0.28381,0.82227,0.32471,2
-0.26489,0.91406,0.26733,2
-0.26160,0.87451,0.24426,2
-0.28589,0.89758,0.28418,2
-0.31323,0.92737,0.33521,2
-0.32361,0.95789,0.34460,2
-0.34009,0.96802,0.31763,2
-0.34436,0.97974,0.26917,2
-0.34143,1.01782,0.27917,2
-0.33826,0.99646,0.30225,2
-0.32007,0.95361,0.33984,2
-0.29004,0.98694,0.35962,2
-0.27808,0.81934,0.36914,2
-0.25208,0.78308,0.29834,2
-0.24329,0.95496,0.28198,2
-0.25439,0.93201,0.28174,2
-0.27783,0.87598,0.30847,2
-0.28821,0.94055,0.33337,2
-0.28845,0.95361,0.29883,2
-0.29016,0.93225,0.30896,2
-0.28528,0.88647,0.30957,2
-0.27563,0.94373,0.31201,2
-0.27551,0.92004,0.33508,2
-0.27502,0.87830,0.35132,2
-0.26025,0.89221,0.33118,2
-0.24939,0.90491,0.31616,2
-0.23267,0.89111,0.32031,2
-0.22327,0.87341,0.33533,2
-0.22363,0.83008,0.34521,2
-0.22339,0.89026,0.29846,2
-0.23071,0.89929,0.30994,2
-0.24622,0.87146,0.33081,2
-0.25244,0.92896,0.33386,2
-0.25745,0.94604,0.31946,2
-0.25134,0.89758,0.30432,2
-0.24365,0.84900,0.35132,2
-0.23596,0.81714,0.34424,2
-0.22131,0.86401,0.34863,2
-0.22095,0.86584,0.34363,2
-0.22375,0.97864,0.33582,2
-0.24255,0.93787,0.35645,2
-0.24890,0.87488,0.35449,2
-0.25000,0.88818,0.37036,2
-0.25342,0.93933,0.36292,2
-0.26416,0.91907,0.35522,2
-0.27295,0.92029,0.34277,2
-0.27344,0.91138,0.33667,2
-0.26794,0.91077,0.34326,2
-0.25769,0.90784,0.37402,2
-0.24548,0.86877,0.38428,2
-0.22803,0.82959,0.38159,2
-0.21301,0.80969,0.35522,2
-0.20911,0.80786,0.34082,2
-0.21423,0.84473,0.34058,2
-0.23376,0.88110,0.36096,2
-0.25098,0.89612,0.34912,2
-0.25720,0.90784,0.34595,2
-0.26282,0.90430,0.33301,2
-0.26013,0.94995,0.33545,2
-0.26489,0.91772,0.36450,2
-0.26514,0.90002,0.39001,2
-0.25366,0.90918,0.41223,2
-0.24426,0.84802,0.38269,2
-0.23779,0.85388,0.35120,2
-0.23608,0.89185,0.35083,2
-0.24072,0.89673,0.33862,2
-0.24402,0.92236,0.34473,2
-0.25659,0.90759,0.37781,2
-0.26575,0.84851,0.40015,2
-0.27173,0.91223,0.39490,2
-0.28308,0.90527,0.37988,2
-0.28589,0.89502,0.37732,2
-0.28064,0.90308,0.37842,2
-0.26562,0.86890,0.37073,2
-0.24170,0.92053,0.40173,2
-0.21167,0.98315,0.40796,2
-0.19910,0.94568,0.41675,2
-0.17322,0.73999,0.43164,2
-0.15076,0.67737,0.43481,2
-0.16248,0.87573,0.43164,2
-0.20300,1.12708,0.35181,2
-0.21375,1.13660,0.36206,2
-0.19592,0.70532,0.31543,2
-0.13000,0.61255,0.20166,2
-0.09570,1.03650,0.32727,2
-0.09204,1.12256,0.32495,2
-0.09106,1.08838,0.33142,2
-0.08020,0.90381,0.40222,2
-0.02966,0.80078,0.27832,2
-0.00256,0.98328,0.28857,2
0.00317,1.10645,0.26892,2
0.00378,1.08691,0.26648,2
0.00513,1.07922,0.26697,2
0.00549,1.05566,0.29578,2
0.01831,0.95703,0.29956,2
0.05713,1.03308,0.27759,2
0.07324,1.06165,0.27295,2
0.09497,0.91418,0.28394,2
0.12610,0.81519,0.27856,2
0.15857,0.77100,0.27063,2
0.18359,0.80176,0.23401,2
0.18250,0.84985,0.25037,2
0.17615,0.88171,0.25500,2
0.15723,0.96765,0.27979,2
0.13940,0.92261,0.28528,2
0.12842,0.95264,0.30200,2
0.12659,1.02588,0.30798,2
0.12817,1.07593,0.33826,2
0.13794,0.89795,0.32202,2
0.15857,0.83984,0.30774,2
0.16675,0.86023,0.29651,2
0.17249,0.89294,0.31702,2
0.16296,0.95349,0.32031,2
0.15320,0.97400,0.32483,2
0.15088,0.91016,0.27283,2
0.14758,0.93872,0.27051,2
0.13538,0.99817,0.27563,2
0.13257,1.00134,0.28320,2
0.13416,0.99036,0.29724,2
0.14673,1.01294,0.32361,2
0.16638,0.82117,0.29028,2
0.17517,0.79456,0.28625,2
0.18250,0.82239,0.28589,2
0.17212,0.89575,0.28589,2
0.15076,0.96460,0.28577,2
0.13757,0.97119,0.28638,2
0.12109,0.99231,0.29065,2
0.11682,1.00928,0.25964,2
0.12012,1.04175,0.27612,2
0.13232,0.94971,0.27332,2
0.14478,0.91321,0.28687,2
0.15112,0.91101,0.28394,2
0.16003,0.87305,0.28601,2
0.16223,0.90784,0.29163,2
0.16101,0.91602,0.28406,2
0.16248,0.91785,0.27881,2
0.16687,0.92371,0.27881,2
0.17505,0.93396,0.27710,2
0.17041,0.95227,0.30383,2
0.15833,0.96826,0.32751,2
0.15051,0.98547,0.33630,2
0.13831,1.00806,0.33154,2
0.13049,0.98645,0.31616,2
0.12830,0.99817,0.31628,2
0.13184,0.93860,0.31543,2
0.13599,0.90271,0.31067,2
0.14771,0.83203,0.30298,2
0.15369,0.80640,0.28955,2
0.15015,0.88818,0.29492,2
0.13367,0.95422,0.29333,2
0.11462,0.99097,0.28699,2
0.10474,0.93030,0.29102,2
0.10461,0.91699,0.26025,2
0.09937,0.96191,0.24268,2
0.09534,0.99634,0.26367,2
0.08960,0.98389,0.30640,2
0.10181,0.90759,0.33362,2
0.11121,0.88635,0.33118,2
0.11096,0.89575,0.36206,2
0.11133,0.96204,0.34668,2
0.09753,0.96570,0.35974,2
0.07471,0.87024,0.38611,2
0.06042,0.91260,0.36487,2
0.04468,0.96277,0.35803,2
0.02942,0.97119,0.35474,2
0.01685,0.94507,0.35864,2
0.01489,1.00342,0.35620,2
0.01050,0.99731,0.39990,2
0.00708,0.80249,0.43152,2
0.00989,0.74841,0.42346,2
0.02380,0.91064,0.37585,2
0.01538,0.86768,0.35889,2
-0.00757,0.86853,0.38489,2
-0.03894,1.03271,0.44666,2
-0.05981,0.92187,0.46753,2
-0.06055,0.78271,0.42737,2
-0.05029,0.90186,0.38855,2
-0.04687,0.97998,0.39502,2
-0.05408,0.94214,0.42908,2
-0.05933,0.79980,0.44788,2
-0.05823,0.77356,0.45728,2
-0.05615,0.83130,0.44177,2
-0.06909,0.90454,0.47400,2
-0.09314,0.95959,0.49854,2
-0.10229,0.90833,0.51392,2
-0.11243,0.83765,0.50696,2
-0.11218,0.88782,0.49219,2
-0.10876,0.99023,0.50403,2
-0.09119,0.85400,0.48682,2
-0.08252,0.80396,0.47229,2
-0.07495,0.80896,0.47351,2
-0.07776,0.82959,0.47400,2
-0.09338,0.76562,0.51587,2
-0.11023,0.78320,0.55176,2
-0.12622,0.83557,0.56018,2
-0.12598,0.82434,0.52673,2
-0.11609,0.79626,0.53174,2
-0.11365,0.85913,0.53296,2
-0.11694,0.76294,0.57166,2
-0.12439,0.75671,0.65039,2
-0.13354,0.76990,0.64172,2
-0.12805,0.80750,0.60547,2
-0.12842,0.79907,0.61670,2
-0.13757,0.73645,0.64270,2
-0.13562,0.70691,0.66455,2
-0.13806,0.74744,0.67493,2
-0.15234,0.69641,0.73010,2
-0.15784,0.73767,0.70398,2
-0.15515,0.73901,0.66553,2
-0.15405,0.73389,0.69153,2
-0.15564,0.66541,0.74548,2
-0.13660,0.69067,0.74878,2
-0.12207,0.65869,0.70032,2
-0.11584,0.63049,0.68530,2
-0.11646,0.64880,0.70728,2
-0.12891,0.70129,0.71240,2
-0.14221,0.72241,0.69226,2
-0.16382,0.70154,0.74451,2
-0.17700,0.66919,0.75415,2
-0.17188,0.70312,0.74707,2
-0.16406,0.66455,0.73218,2
-0.14807,0.63696,0.73193,2
-0.13025,0.62524,0.71045,2
-0.12134,0.62036,0.72009,2
-0.12732,0.63843,0.73730,2
-0.13782,0.63391,0.72754,2
-0.14624,0.67114,0.73059,2
-0.15479,0.67725,0.73975,2
-0.16504,0.65808,0.73437,2
-0.17273,0.65662,0.73535,2
-0.17273,0.70264,0.74011,2
-0.17700,0.69226,0.73694,2
-0.17920,0.66663,0.74463,2
-0.18079,0.61853,0.75342,2
-0.16553,0.68945,0.75146,2
-0.15491,0.66077,0.73425,2
-0.15381,0.58960,0.73718,2
-0.14465,0.60291,0.73376,2
-0.13745,0.61804,0.70984,2
-0.13647,0.70081,0.69324,2
-0.15894,0.68274,0.71838,2
-0.17834,0.71802,0.72595,2
-0.19104,0.71338,0.70154,2
-0.19800,0.71777,0.71655,2
-0.19690,0.75110,0.73865,2
-0.18982,0.72644,0.72009,2
-0.17578,0.77075,0.71167,2
-0.17017,0.70325,0.72546,2
-0.15833,0.67297,0.72119,2
-0.14978,0.66858,0.71021,2
-0.15015,0.63281,0.70435,2
-0.14331,0.68201,0.66125,2
-0.15234,0.71350,0.67615,2
-0.16858,0.64941,0.67786,2
-0.17480,0.66711,0.62708,2
-0.19250,0.73499,0.67163,2
-0.21936,0.71826,0.69409,2
-0.23718,0.83545,0.74780,2
-0.25305,0.79504,0.76697,2
-0.24805,0.67407,0.69153,2
-0.23193,0.65125,0.61548,2
-0.21619,0.71033,0.60669,2
-0.21912,0.77051,0.67786,2
-0.23840,0.67822,0.65381,2
-0.23804,0.68225,0.63220,2
-0.22803,0.65833,0.60999,2
-0.21265,0.68860,0.62061,2
-0.20447,0.69238,0.63037,2
-0.19934,0.68445,0.64709,2
-0.19800,0.67712,0.65955,2
-0.20227,0.65283,0.69543,2
-0.21326,0.65198,0.71045,2
-0.22510,0.67798,0.74707,2
-0.22742,0.73059,0.74353,2
-0.23828,0.69482,0.74622,2
-0.25562,0.63672,0.77991,2
-0.25244,0.69678,0.77148,2
-0.23462,0.70642,0.71765,2
-0.21826,0.65808,0.70129,2
-0.21143,0.61011,0.69666,2
-0.21069,0.64893,0.70959,2
-0.22253,0.65234,0.73975,2
-0.22424,0.62952,0.68018,2
-0.21362,0.65308,0.64917,2
-0.20764,0.68372,0.69165,2
-0.21460,0.62781,0.71899,2
-0.21716,0.61401,0.73364,2
-0.21057,0.70630,0.72485,2
-0.21875,0.64099,0.73877,2
-0.21619,0.65112,0.74817,2
-0.20874,0.71216,0.77002,2
-0.21570,0.62756,0.78418,2
-0.20837,0.63818,0.73120,2
-0.20251,0.73572,0.72595,2
-0.21936,0.69543,0.75781,2
-0.22778,0.71680,0.78174,2
-0.22778,0.71899,0.75745,2
-0.22375,0.74915,0.72229,2
-0.19946,0.72656,0.60388,2
-0.17737,0.63147,0.51892,2
-0.16125,0.58264,0.57324,2
-0.14819,0.74146,0.61682,2
-0.15198,0.76465,0.54736,2
-0.15234,0.80444,0.49780,2
-0.16064,0.79822,0.49365,2
-0.17297,0.71875,0.52600,2
-0.17261,0.80884,0.57263,2
-0.15771,0.91260,0.51831,2
-0.15283,0.89856,0.48669,2
-0.16541,0.85840,0.53223,2
-0.15601,0.91699,0.52332,2
-0.15869,0.84827,0.55896,2
-0.15466,0.84961,0.53772,2
-0.14917,0.93713,0.48364,2
-0.15735,0.91052,0.46533,2
-0.18030,0.84558,0.51733,2
-0.18408,0.84961,0.52478,2
-0.15515,0.89771,0.40320,2
-0.13184,0.84473,0.31946,2
-0.12964,0.80103,0.34961,2
-0.13269,0.83813,0.36328,2
-0.14771,0.86487,0.37524,2
-0.16028,0.86890,0.39429,2
-0.15149,0.89648,0.35046,2
-0.14417,0.89844,0.33533,2
-0.14636,0.91248,0.36914,2
-0.15540,0.89941,0.41199,2
-0.15137,0.92944,0.39648,2
-0.14478,0.96484,0.37024,2
-0.15063,0.95642,0.40112,2
-0.15283,0.91284,0.44263,2
-0.14697,0.94714,0.39771,2
-0.14343,0.96130,0.33728,2
-0.15820,0.93176,0.35657,2
-0.16736,0.91870,0.35498,2
-0.16394,0.91187,0.33203,2
-0.15454,0.88391,0.31470,2
-0.13306,0.88025,0.32556,2
-0.11731,0.85193,0.28259,2
-0.11243,0.91907,0.24609,2
-0.11536,0.96875,0.25281,2
-0.11963,0.92749,0.23682,2
-0.12659,0.96545,0.22070,2
-0.13013,1.03186,0.18018,2
-0.13171,0.99768,0.17285,2
-0.12439,0.98291,0.20288,2
-0.11304,0.99036,0.18665,2
-0.10803,0.99426,0.16687,2
-0.10852,0.98303,0.18359,2
-0.10742,0.99097,0.17126,2
-0.11646,0.98254,0.13660,2
-0.12988,1.02112,0.14941,2
-0.14014,1.01208,0.14807,2
-0.14111,1.00403,0.14148,2
-0.13416,0.97937,0.09399,2
-0.11548,0.91504,0.07397,2
-0.10144,0.89185,0.04333,2
-0.09045,0.90271,0.01160,2
-0.09509,0.92065,0.02051,2
-0.11719,0.96375,0.01697,2
-0.12683,0.98669,0.01257,2
-0.12573,0.96631,0.00635,2
-0.11523,0.97400,0.01941,2
-0.10156,1.01001,0.03577,2
-0.09790,0.99536,0.04663,2
-0.09375,0.99231,0.03503,2
