aX,aY,aZ,label
0.06934,-0.18726,-1.00391,4
0.07971,-0.18738,-0.96423,4
0.07996,-0.18787,-0.97485,4
0.07654,-0.17957,-0.99951,4
0.08936,-0.17676,-0.97754,4
0.10010,-0.19482,-0.96765,4
0.11084,-0.18530,-0.93604,4
0.12280,-0.19092,-0.91357,4
0.13171,-0.19336,-0.88489,4
0.12903,-0.23120,-0.93677,4
0.11609,-0.22107,-0.99414,4
0.11853,-0.22229,-0.97485,4
0.13208,-0.19861,-0.89343,4
0.13574,-0.21716,-0.91028,4
0.14685,-0.25317,-0.94971,4
0.13879,-0.22949,-0.96021,4
0.12964,-0.21887,-0.98254,4
0.13928,-0.21350,-0.93994,4
0.13916,-0.21936,-0.93298,4
0.13757,-0.21570,-0.95007,4
0.15002,-0.22363,-0.92322,4
0.15576,-0.22559,-0.93091,4
0.14722,-0.21082,-0.96106,4
0.14673,-0.20886,-0.95422,4
0.14868,-0.23181,-0.93262,4
0.15405,-0.24133,-0.91150,4
0.15552,-0.23364,-0.92187,4
0.15503,-0.23889,-0.92981,4
0.15015,-0.23853,-0.91418,4
0.14429,-0.22156,-0.91479,4
0.13245,-0.21033,-0.92822,4
0.12463,-0.20642,-0.92200,4
0.11023,-0.21399,-0.93262,4
0.09155,-0.22656,-0.96436,4
0.08911,-0.20215,-0.94141,4
0.08630,-0.16821,-0.92676,4
0.06726,-0.20081,-0.99548,4
0.05945,-0.19348,-0.97192,4
0.05591,-0.19080,-0.88147,4
0.04944,-0.18420,-0.86646,4
0.03455,-0.20020,-0.92639,4
0.03247,-0.17151,-0.98743,4
0.01575,-0.20581,-0.99939,4
0.00879,-0.16443,-0.98743,4
-0.01172,-0.14392,-0.99109,4
-0.03113,-0.14526,-0.99731,4
-0.05054,-0.14624,-1.01294,4
-0.04089,-0.14148,-0.97327,4
-0.05310,-0.11023,-0.97400,4
-0.06262,-0.11108,-0.96460,4
-0.06604,-0.10889,-0.99878,4
-0.07678,-0.14868,-1.02954,4
-0.06921,-0.14600,-0.98596,4
-0.07690,-0.12244,-0.93713,4
-0.09839,-0.10864,-0.93127,4
-0.10010,-0.12683,-0.95361,4
-0.10559,-0.15564,-1.00806,4
-0.11389,-0.13379,-0.97900,4
-0.12073,-0.13782,-0.94836,4
-0.12109,-0.11670,-0.88330,4
-0.12732,-0.10388,-0.85046,4
-0.14575,-0.12292,-0.89807,4
-0.16309,-0.16748,-1.08875,4
-0.18713,-0.16565,-1.08777,4
-0.19531,-0.08716,-0.94995,4
-0.20215,-0.10303,-0.91675,4
-0.20776,-0.10815,-0.93958,4
-0.21423,-0.12598,-0.98706,4
-0.22009,-0.13220,-1.02673,4
-0.22266,-0.12317,-1.00806,4
-0.23328,-0.11047,-0.96692,4
-0.23120,-0.09949,-0.93103,4
-0.22253,-0.07336,-0.85730,4
-0.21338,-0.08459,-0.84375,4
-0.21790,-0.11279,-0.94495,4
-0.24829,-0.15637,-1.05432,4
-0.25696,-0.13843,-1.02368,4
-0.26575,-0.04785,-0.90210,4
-0.27478,-0.04578,-0.90259,4
-0.27979,-0.11584,-0.94836,4
-0.28723,-0.15222,-0.99976,4
-0.29309,-0.14758,-1.01587,4
-0.30884,-0.10681,-0.99646,4
-0.31848,-0.07471,-0.93054,4
-0.31311,-0.06201,-0.85645,4
-0.30188,-0.08386,-0.86023,4
-0.30811,-0.12634,-1.00269,4
-0.31982,-0.12354,-1.03674,4
-0.32996,-0.07324,-0.97876,4
-0.32507,-0.03589,-0.90649,4
-0.32825,-0.03210,-0.83398,4
-0.32849,-0.03137,-0.82568,4
-0.32886,-0.04663,-0.87512,4
-0.33984,-0.07617,-0.97278,4
-0.36914,-0.07800,-1.01709,4
-0.37976,-0.06226,-0.97241,4
-0.38501,-0.03577,-0.90405,4
-0.38647,-0.03308,-0.89319,4
-0.40100,-0.03918,-0.97217,4
-0.40210,-0.03662,-1.01648,4
-0.39697,0.00818,-0.94043,4
-0.38330,0.02429,-0.87622,4
-0.37292,0.02551,-0.91516,4
-0.37146,0.01868,-0.91577,4
-0.37122,0.05042,-0.89001,4
-0.38916,0.11328,-0.93323,4
-0.39709,0.16174,-0.92480,4
-0.38586,0.17297,-0.91040,4
-0.38574,0.15576,-0.90771,4
-0.39478,0.15723,-0.89539,4
-0.38000,0.18604,-0.89795,4
-0.37476,0.24292,-0.90552,4
-0.38025,0.27844,-0.90381,4
-0.37878,0.28369,-0.88867,4
-0.37073,0.26526,-0.87439,4
-0.36560,0.29004,-0.87024,4
-0.35388,0.30566,-0.83423,4
-0.35803,0.33472,-0.87732,4
-0.36755,0.34485,-0.92480,4
-0.36487,0.34973,-0.91919,4
-0.35181,0.34033,-0.84924,4
-0.32483,0.29492,-0.79297,4
-0.32227,0.32043,-0.88208,4
-0.32898,0.36646,-0.87598,4
-0.33008,0.37903,-0.87830,4
-0.32520,0.37134,-0.90051,4
-0.32520,0.32715,-0.87659,4
-0.31506,0.26660,-0.83972,4
-0.29651,0.28357,-0.83057,4
-0.29321,0.31372,-0.86011,4
-0.30017,0.31055,-0.93298,4
-0.30469,0.33533,-0.94714,4
-0.30383,0.33740,-0.94690,4
-0.30005,0.26233,-0.94836,4
-0.28845,0.14136,-0.91711,4
-0.26624,0.11304,-0.84546,4
-0.25879,0.06079,-0.87109,4
-0.25586,0.08435,-0.92395,4
-0.25610,0.07153,-1.00427,4
-0.26318,0.00537,-0.98425,4
-0.26208,0.01501,-0.96179,4
-0.26233,0.00598,-0.97620,4
-0.24524,-0.09155,-0.95544,4
-0.23889,-0.13916,-0.92480,4
-0.23218,-0.16846,-0.92554,4
-0.21851,-0.16809,-0.93713,4
-0.21729,-0.21912,-0.89526,4
-0.21362,-0.24731,-0.89319,4
-0.21057,-0.27710,-0.88989,4
-0.21350,-0.31604,-0.87561,4
-0.21289,-0.34839,-0.86438,4
-0.19934,-0.36548,-0.84326,4
-0.20679,-0.40540,-0.85303,4
-0.22620,-0.42908,-0.87830,4
-0.21533,-0.41235,-0.77759,4
-0.21948,-0.42261,-0.80054,4
-0.22144,-0.44702,-0.82458,4
-0.23291,-0.44885,-0.75122,4
-0.23926,-0.44507,-0.76624,4
-0.26416,-0.49683,-0.88696,4
-0.27429,-0.52649,-0.89551,4
-0.28821,-0.44543,-0.79346,4
-0.29150,-0.45361,-0.81787,4
-0.30725,-0.54626,-0.85156,4
-0.31873,-0.50293,-0.88196,4
-0.30688,-0.39465,-0.79138,4
-0.30591,-0.37000,-0.74414,4
-0.32593,-0.35815,-0.73096,4
-0.37976,-0.39844,-0.90869,4
-0.36609,-0.33289,-0.92651,4
-0.37195,-0.29382,-0.88184,4
-0.37854,-0.27258,-0.88635,4
-0.39087,-0.24487,-0.90344,4
-0.40015,-0.23035,-0.93530,4
-0.40430,-0.17261,-0.91492,4
-0.41077,-0.12549,-0.90051,4
-0.40027,-0.10364,-0.86377,4
-0.40503,-0.13977,-0.91089,4
-0.40466,-0.14807,-0.89832,4
-0.41040,-0.10571,-0.91821,4
-0.42078,-0.07251,-0.92590,4
-0.41235,-0.10620,-0.87195,4
-0.40320,-0.07239,-0.87500,4
-0.40405,-0.06274,-0.86780,4
-0.40186,-0.07385,-0.87866,4
-0.41846,-0.04309,-0.91577,4
-0.42603,0.00000,-0.89929,4
-0.42712,0.00830,-0.90540,4
-0.42065,-0.00122,-0.91089,4
-0.41589,0.00891,-0.88379,4
-0.42676,0.04431,-0.89368,4
-0.43311,0.07825,-0.90991,4
-0.42102,0.07031,-0.90149,4
-0.41431,0.09192,-0.90625,4
-0.43152,0.11121,-0.91956,4
-0.41992,0.12402,-0.86194,4
-0.41406,0.16162,-0.87988,4
-0.42590,0.18115,-0.95068,4
-0.43604,0.21277,-0.98828,4
-0.45032,0.25623,-0.92078,4
-0.42932,0.26587,-0.80176,4
-0.40405,0.31238,-0.84717,4
-0.39148,0.27856,-0.88635,4
-0.34875,0.24890,-0.98303,4
-0.32983,0.13806,-1.01196,4
-0.33777,0.05261,-0.95679,4
-0.32910,-0.03833,-0.82153,4
-0.33154,-0.09875,-0.84351,4
-0.31677,-0.09912,-0.86487,4
-0.26892,-0.15466,-1.01746,4
-0.23181,-0.17212,-0.94177,4
-0.22644,-0.13037,-0.87146,4
-0.22729,-0.09448,-0.94360,4
-0.22241,-0.13794,-1.01782,4
-0.21533,-0.15027,-0.94702,4
-0.22522,-0.14478,-0.96106,4
-0.21460,-0.12512,-0.89868,4
-0.20569,-0.11389,-0.86365,4
-0.21179,-0.12244,-0.90088,4
-0.22754,-0.08643,-0.95618,4
-0.24414,-0.00964,-0.93909,4
-0.25256,-0.01208,-0.91724,4
-0.25281,-0.08264,-0.92749,4
-0.25879,-0.08496,-0.96289,4
-0.27185,-0.05359,-0.97693,4
-0.27966,-0.04456,-1.00635,4
-0.26855,-0.07202,-0.96960,4
-0.25562,-0.06702,-0.91711,4
-0.24207,-0.06995,-0.89978,4
-0.23523,-0.08752,-0.96753,4
-0.22998,-0.10535,-1.00854,4
-0.22961,-0.10120,-0.99841,4
-0.21997,-0.09875,-0.92944,4
-0.22205,-0.10022,-0.88696,4
-0.23596,-0.07605,-0.87524,4
-0.23633,-0.05811,-0.91748,4
-0.23877,-0.09778,-0.97607,4
-0.24573,-0.12012,-1.01538,4
-0.26343,-0.08545,-0.98059,4
-0.26733,-0.03369,-0.90771,4
-0.27332,-0.04553,-0.92273,4
-0.27612,-0.07410,-0.95520,4
-0.28442,-0.05090,-0.92236,4
-0.28882,-0.03748,-0.93958,4
-0.28979,-0.04626,-0.98425,4
-0.29187,-0.03589,-0.98865,4
-0.27759,-0.06287,-0.98315,4
-0.26550,-0.07446,-0.93591,4
-0.26501,-0.07507,-0.93555,4
-0.26770,-0.10437,-0.94629,4
-0.26160,-0.12439,-0.92676,4
-0.25989,-0.11938,-0.93115,4
-0.25781,-0.10706,-0.94348,4
-0.25024,-0.09424,-0.90662,4
-0.24670,-0.08276,-0.92139,4
-0.24500,-0.09241,-0.94495,4
-0.24768,-0.10266,-0.95764,4
