customer,activity,createdAt,x,y,z
124,1,Sat Jan 20 2024 23:04:55 GMT+0000 (Coordinated Universal Time),9.723,2.61,-1.655
124,2,Sat Jan 20 2024 23:04:56 GMT+0000 (Coordinated Universal Time),9.722,2.61,-1.651
124,2,Sat Jan 20 2024 23:04:56 GMT+0000 (Coordinated Universal Time),9.722,2.611,-1.651
124,2,Sat Jan 20 2024 23:04:56 GMT+0000 (Coordinated Universal Time),9.723,2.612,-1.653
124,2,Sat Jan 20 2024 23:04:56 GMT+0000 (Coordinated Universal Time),9.723,2.613,-1.647
124,2,Sat Jan 20 2024 23:04:56 GMT+0000 (Coordinated Universal Time),9.724,2.614,-1.648
124,2,Sat Jan 20 2024 23:04:57 GMT+0000 (Coordinated Universal Time),9.725,2.616,-1.624
124,2,Sat Jan 20 2024 23:04:57 GMT+0000 (Coordinated Universal Time),9.725,2.616,-1.619
124,2,Sat Jan 20 2024 23:04:57 GMT+0000 (Coordinated Universal Time),9.726,2.617,-1.61
124,2,Sat Jan 20 2024 23:04:57 GMT+0000 (Coordinated Universal Time),9.727,2.619,-1.598
124,2,Sat Jan 20 2024 23:04:57 GMT+0000 (Coordinated Universal Time),9.728,2.62,-1.595
124,2,Sat Jan 20 2024 23:04:57 GMT+0000 (Coordinated Universal Time),9.729,2.62,-1.59
124,2,Sat Jan 20 2024 23:04:57 GMT+0000 (Coordinated Universal Time),9.729,2.623,-1.572
124,2,Sat Jan 20 2024 23:04:57 GMT+0000 (Coordinated Universal Time),9.729,2.623,-1.567
124,2,Sat Jan 20 2024 23:04:57 GMT+0000 (Coordinated Universal Time),9.73,2.624,-1.558
124,2,Sat Jan 20 2024 23:04:58 GMT+0000 (Coordinated Universal Time),9.73,2.625,-1.55
124,2,Sat Jan 20 2024 23:04:58 GMT+0000 (Coordinated Universal Time),9.732,2.628,-1.552
124,2,Sat Jan 20 2024 23:04:58 GMT+0000 (Coordinated Universal Time),9.731,2.628,-1.553
124,2,Sat Jan 20 2024 23:04:58 GMT+0000 (Coordinated Universal Time),9.729,2.63,-1.549
124,2,Sat Jan 20 2024 23:04:58 GMT+0000 (Coordinated Universal Time),9.73,2.63,-1.548
124,2,Sat Jan 20 2024 23:04:58 GMT+0000 (Coordinated Universal Time),9.73,2.63,-1.545
124,2,Sat Jan 20 2024 23:04:58 GMT+0000 (Coordinated Universal Time),9.73,2.63,-1.544
124,2,Sat Jan 20 2024 23:04:58 GMT+0000 (Coordinated Universal Time),9.729,2.63,-1.546
124,2,Sat Jan 20 2024 23:04:58 GMT+0000 (Coordinated Universal Time),9.729,2.632,-1.554
124,2,Sat Jan 20 2024 23:04:59 GMT+0000 (Coordinated Universal Time),9.728,2.631,-1.565
