customer,activity,createdAt,x,y,z
118,1,Sat Dec 30 2023 18:09:21 GMT+0000 (Coordinated Universal Time),-0.512,-3.784,8.795
118,1,Sat Dec 30 2023 18:09:21 GMT+0000 (Coordinated Universal Time),-0.517,-3.798,8.78
118,1,Sat Dec 30 2023 18:09:21 GMT+0000 (Coordinated Universal Time),-0.517,-3.798,8.78
118,1,Sat Dec 30 2023 18:09:21 GMT+0000 (Coordinated Universal Time),-0.522,-3.818,8.767
118,1,Sat Dec 30 2023 18:09:21 GMT+0000 (Coordinated Universal Time),-0.527,-3.835,8.757
118,1,Sat Dec 30 2023 18:09:21 GMT+0000 (Coordinated Universal Time),-0.529,-3.843,8.754
118,1,Sat Dec 30 2023 18:09:21 GMT+0000 (Coordinated Universal Time),-0.535,-3.856,8.752
118,1,Sat Dec 30 2023 18:09:21 GMT+0000 (Coordinated Universal Time),-0.536,-3.861,8.746
118,1,Sat Dec 30 2023 18:09:21 GMT+0000 (Coordinated Universal Time),-0.539,-3.871,8.742
118,1,Sat Dec 30 2023 18:09:22 GMT+0000 (Coordinated Universal Time),-0.544,-3.882,8.734
118,1,Sat Dec 30 2023 18:09:22 GMT+0000 (Coordinated Universal Time),-0.546,-3.895,8.726
118,1,Sat Dec 30 2023 18:09:22 GMT+0000 (Coordinated Universal Time),-0.55,-3.909,8.728
118,1,Sat Dec 30 2023 18:09:22 GMT+0000 (Coordinated Universal Time),-0.547,-3.916,8.721
118,1,Sat Dec 30 2023 18:09:22 GMT+0000 (Coordinated Universal Time),-0.55,-3.936,8.719
118,1,Sat Dec 30 2023 18:09:22 GMT+0000 (Coordinated Universal Time),-0.544,-3.942,8.722
118,1,Sat Dec 30 2023 18:09:22 GMT+0000 (Coordinated Universal Time),-0.54,-3.946,8.719
118,1,Sat Dec 30 2023 18:09:22 GMT+0000 (Coordinated Universal Time),-0.538,-3.94,8.723
118,1,Sat Dec 30 2023 18:09:22 GMT+0000 (Coordinated Universal Time),-0.531,-3.933,8.73
118,1,Sat Dec 30 2023 18:09:22 GMT+0000 (Coordinated Universal Time),-0.521,-3.93,8.721
118,1,Sat Dec 30 2023 18:09:22 GMT+0000 (Coordinated Universal Time),-0.519,-3.927,8.719
118,1,Sat Dec 30 2023 18:09:22 GMT+0000 (Coordinated Universal Time),-0.516,-3.925,8.727
118,1,Sat Dec 30 2023 18:09:23 GMT+0000 (Coordinated Universal Time),-0.516,-3.927,8.725
118,1,Sat Dec 30 2023 18:09:23 GMT+0000 (Coordinated Universal Time),-0.518,-3.929,8.722
118,1,Sat Dec 30 2023 18:09:23 GMT+0000 (Coordinated Universal Time),-0.52,-3.927,8.722
118,1,Sat Dec 30 2023 18:09:23 GMT+0000 (Coordinated Universal Time),-0.522,-3.928,8.719
118,1,Sat Dec 30 2023 18:09:23 GMT+0000 (Coordinated Universal Time),-0.52,-3.926,8.721
118,1,Sat Dec 30 2023 18:09:23 GMT+0000 (Coordinated Universal Time),-0.529,-3.927,8.717
118,1,Sat Dec 30 2023 18:09:23 GMT+0000 (Coordinated Universal Time),-0.539,-3.924,8.721
