customer,activity,createdAt,x,y,z
122,1,Sat Jan 20 2024 22:40:07 GMT+0000 (Coordinated Universal Time),0.259,1.741,9.385
122,1,Sat Jan 20 2024 22:40:07 GMT+0000 (Coordinated Universal Time),0.195,1.723,9.393
122,1,Sat Jan 20 2024 22:40:08 GMT+0000 (Coordinated Universal Time),0.195,1.723,9.393
122,1,Sat Jan 20 2024 22:40:08 GMT+0000 (Coordinated Universal Time),0.184,1.705,9.395
122,1,Sat Jan 20 2024 22:40:08 GMT+0000 (Coordinated Universal Time),0.185,1.697,9.394
122,1,Sat Jan 20 2024 22:40:08 GMT+0000 (Coordinated Universal Time),0.191,1.682,9.406
122,1,Sat Jan 20 2024 22:40:08 GMT+0000 (Coordinated Universal Time),0.196,1.674,9.41
122,1,Sat Jan 20 2024 22:40:08 GMT+0000 (Coordinated Universal Time),0.207,1.653,9.414
122,1,Sat Jan 20 2024 22:40:08 GMT+0000 (Coordinated Universal Time),0.215,1.631,9.418
122,1,Sat Jan 20 2024 22:40:08 GMT+0000 (Coordinated Universal Time),0.22,1.611,9.42
122,1,Sat Jan 20 2024 22:40:08 GMT+0000 (Coordinated Universal Time),0.222,1.604,9.419
122,1,Sat Jan 20 2024 22:40:08 GMT+0000 (Coordinated Universal Time),0.221,1.588,9.419
122,1,Sat Jan 20 2024 22:40:08 GMT+0000 (Coordinated Universal Time),0.225,1.563,9.422
122,1,Sat Jan 20 2024 22:40:08 GMT+0000 (Coordinated Universal Time),0.24,1.537,9.425
122,1,Sat Jan 20 2024 22:40:09 GMT+0000 (Coordinated Universal Time),0.245,1.527,9.427
122,1,Sat Jan 20 2024 22:40:09 GMT+0000 (Coordinated Universal Time),0.254,1.515,9.432
122,1,Sat Jan 20 2024 22:40:09 GMT+0000 (Coordinated Universal Time),0.267,1.488,9.437
122,1,Sat Jan 20 2024 22:40:09 GMT+0000 (Coordinated Universal Time),0.27,1.477,9.44
122,1,Sat Jan 20 2024 22:40:09 GMT+0000 (Coordinated Universal Time),0.273,1.473,9.439
122,1,Sat Jan 20 2024 22:40:09 GMT+0000 (Coordinated Universal Time),0.276,1.472,9.439
122,1,Sat Jan 20 2024 22:40:09 GMT+0000 (Coordinated Universal Time),0.277,1.475,9.441
122,1,Sat Jan 20 2024 22:40:09 GMT+0000 (Coordinated Universal Time),0.284,1.471,9.44
122,1,Sat Jan 20 2024 22:40:09 GMT+0000 (Coordinated Universal Time),0.297,1.461,9.443
122,1,Sat Jan 20 2024 22:40:09 GMT+0000 (Coordinated Universal Time),0.302,1.461,9.442
122,1,Sat Jan 20 2024 22:40:09 GMT+0000 (Coordinated Universal Time),0.308,1.456,9.442
122,1,Sat Jan 20 2024 22:40:10 GMT+0000 (Coordinated Universal Time),0.311,1.455,9.444
122,1,Sat Jan 20 2024 22:40:10 GMT+0000 (Coordinated Universal Time),0.313,1.452,9.44
122,1,Sat Jan 20 2024 22:40:10 GMT+0000 (Coordinated Universal Time),0.319,1.456,9.443
122,1,Sat Jan 20 2024 22:40:10 GMT+0000 (Coordinated Universal Time),0.319,1.458,9.444
122,1,Sat Jan 20 2024 22:40:10 GMT+0000 (Coordinated Universal Time),0.328,1.46,9.446
122,1,Sat Jan 20 2024 22:40:10 GMT+0000 (Coordinated Universal Time),0.346,1.461,9.445
122,1,Sat Jan 20 2024 22:40:10 GMT+0000 (Coordinated Universal Time),0.362,1.459,9.446
122,1,Sat Jan 20 2024 22:40:10 GMT+0000 (Coordinated Universal Time),0.378,1.461,9.444
122,1,Sat Jan 20 2024 22:40:10 GMT+0000 (Coordinated Universal Time),0.386,1.464,9.447
122,1,Sat Jan 20 2024 22:40:10 GMT+0000 (Coordinated Universal Time),0.399,1.464,9.449
122,1,Sat Jan 20 2024 22:40:10 GMT+0000 (Coordinated Universal Time),0.405,1.465,9.451
122,1,Sat Jan 20 2024 22:40:11 GMT+0000 (Coordinated Universal Time),0.415,1.468,9.452
122,1,Sat Jan 20 2024 22:40:11 GMT+0000 (Coordinated Universal Time),0.424,1.474,9.45
122,1,Sat Jan 20 2024 22:40:11 GMT+0000 (Coordinated Universal Time),0.429,1.476,9.448
122,1,Sat Jan 20 2024 22:40:11 GMT+0000 (Coordinated Universal Time),0.437,1.482,9.447
122,1,Sat Jan 20 2024 22:40:11 GMT+0000 (Coordinated Universal Time),0.471,1.489,9.445
122,1,Sat Jan 20 2024 22:40:11 GMT+0000 (Coordinated Universal Time),0.479,1.492,9.445
122,1,Sat Jan 20 2024 22:40:11 GMT+0000 (Coordinated Universal Time),0.488,1.497,9.442
122,1,Sat Jan 20 2024 22:40:11 GMT+0000 (Coordinated Universal Time),0.493,1.502,9.442
122,1,Sat Jan 20 2024 22:40:12 GMT+0000 (Coordinated Universal Time),0.5,1.51,9.445
122,1,Sat Jan 20 2024 22:40:12 GMT+0000 (Coordinated Universal Time),0.5,1.514,9.44
122,1,Sat Jan 20 2024 22:40:12 GMT+0000 (Coordinated Universal Time),0.505,1.513,9.441
122,1,Sat Jan 20 2024 22:40:12 GMT+0000 (Coordinated Universal Time),0.515,1.515,9.445
122,1,Sat Jan 20 2024 22:40:12 GMT+0000 (Coordinated Universal Time),0.518,1.516,9.444
122,1,Sat Jan 20 2024 22:40:12 GMT+0000 (Coordinated Universal Time),0.525,1.52,9.447
122,1,Sat Jan 20 2024 22:40:12 GMT+0000 (Coordinated Universal Time),0.525,1.524,9.447
122,1,Sat Jan 20 2024 22:40:12 GMT+0000 (Coordinated Universal Time),0.521,1.528,9.443
122,1,Sat Jan 20 2024 22:40:12 GMT+0000 (Coordinated Universal Time),0.52,1.531,9.444
122,1,Sat Jan 20 2024 22:40:12 GMT+0000 (Coordinated Universal Time),0.52,1.528,9.439
122,1,Sat Jan 20 2024 22:40:12 GMT+0000 (Coordinated Universal Time),0.519,1.521,9.447
122,1,Sat Jan 20 2024 22:40:13 GMT+0000 (Coordinated Universal Time),0.523,1.518,9.446
122,1,Sat Jan 20 2024 22:40:13 GMT+0000 (Coordinated Universal Time),0.539,1.516,9.44
122,1,Sat Jan 20 2024 22:40:13 GMT+0000 (Coordinated Universal Time),0.548,1.513,9.439
122,1,Sat Jan 20 2024 22:40:13 GMT+0000 (Coordinated Universal Time),0.579,1.511,9.439
122,1,Sat Jan 20 2024 22:40:13 GMT+0000 (Coordinated Universal Time),0.612,1.503,9.44
122,1,Sat Jan 20 2024 22:40:13 GMT+0000 (Coordinated Universal Time),0.623,1.502,9.438
122,1,Sat Jan 20 2024 22:40:13 GMT+0000 (Coordinated Universal Time),0.639,1.501,9.443
122,1,Sat Jan 20 2024 22:40:13 GMT+0000 (Coordinated Universal Time),0.66,1.5,9.442
122,1,Sat Jan 20 2024 22:40:13 GMT+0000 (Coordinated Universal Time),0.697,1.491,9.434
122,1,Sat Jan 20 2024 22:40:13 GMT+0000 (Coordinated Universal Time),0.759,1.485,9.441
122,1,Sat Jan 20 2024 22:40:13 GMT+0000 (Coordinated Universal Time),0.772,1.484,9.442
122,1,Sat Jan 20 2024 22:40:13 GMT+0000 (Coordinated Universal Time),0.803,1.476,9.441
122,1,Sat Jan 20 2024 22:40:14 GMT+0000 (Coordinated Universal Time),0.835,1.457,9.438
122,1,Sat Jan 20 2024 22:40:14 GMT+0000 (Coordinated Universal Time),0.849,1.443,9.441
122,1,Sat Jan 20 2024 22:40:14 GMT+0000 (Coordinated Universal Time),0.889,1.386,9.441
122,1,Sat Jan 20 2024 22:40:14 GMT+0000 (Coordinated Universal Time),0.889,1.317,9.437
122,1,Sat Jan 20 2024 22:40:14 GMT+0000 (Coordinated Universal Time),0.877,1.286,9.442
122,1,Sat Jan 20 2024 22:40:14 GMT+0000 (Coordinated Universal Time),0.873,1.265,9.448
122,1,Sat Jan 20 2024 22:40:14 GMT+0000 (Coordinated Universal Time),0.869,1.209,9.448
122,1,Sat Jan 20 2024 22:40:15 GMT+0000 (Coordinated Universal Time),0.886,1.169,9.446
122,1,Sat Jan 20 2024 22:40:15 GMT+0000 (Coordinated Universal Time),0.892,1.157,9.447
122,1,Sat Jan 20 2024 22:40:15 GMT+0000 (Coordinated Universal Time),0.931,1.121,9.441
122,1,Sat Jan 20 2024 22:40:15 GMT+0000 (Coordinated Universal Time),0.961,1.096,9.44
122,1,Sat Jan 20 2024 22:40:15 GMT+0000 (Coordinated Universal Time),0.977,1.096,9.444
122,1,Sat Jan 20 2024 22:40:15 GMT+0000 (Coordinated Universal Time),1.006,1.089,9.445
122,1,Sat Jan 20 2024 22:40:15 GMT+0000 (Coordinated Universal Time),1.034,1.087,9.445
122,1,Sat Jan 20 2024 22:40:15 GMT+0000 (Coordinated Universal Time),1.049,1.092,9.448
122,1,Sat Jan 20 2024 22:40:15 GMT+0000 (Coordinated Universal Time),1.061,1.101,9.449
122,1,Sat Jan 20 2024 22:40:15 GMT+0000 (Coordinated Universal Time),1.075,1.095,9.443
122,1,Sat Jan 20 2024 22:40:16 GMT+0000 (Coordinated Universal Time),1.112,1.084,9.444
122,1,Sat Jan 20 2024 22:40:16 GMT+0000 (Coordinated Universal Time),1.144,1.075,9.447
122,1,Sat Jan 20 2024 22:40:16 GMT+0000 (Coordinated Universal Time),1.15,1.071,9.445
122,1,Sat Jan 20 2024 22:40:16 GMT+0000 (Coordinated Universal Time),1.16,1.07,9.445
122,1,Sat Jan 20 2024 22:40:16 GMT+0000 (Coordinated Universal Time),1.169,1.069,9.435
122,1,Sat Jan 20 2024 22:40:16 GMT+0000 (Coordinated Universal Time),1.176,1.072,9.437
122,1,Sat Jan 20 2024 22:40:16 GMT+0000 (Coordinated Universal Time),1.183,1.077,9.437
122,1,Sat Jan 20 2024 22:40:16 GMT+0000 (Coordinated Universal Time),1.188,1.073,9.441
122,1,Sat Jan 20 2024 22:40:17 GMT+0000 (Coordinated Universal Time),1.195,1.07,9.44
122,1,Sat Jan 20 2024 22:40:17 GMT+0000 (Coordinated Universal Time),1.2,1.069,9.439
122,1,Sat Jan 20 2024 22:40:17 GMT+0000 (Coordinated Universal Time),1.19,1.051,9.438
122,1,Sat Jan 20 2024 22:40:17 GMT+0000 (Coordinated Universal Time),1.148,1.024,9.451
122,1,Sat Jan 20 2024 22:40:17 GMT+0000 (Coordinated Universal Time),1.117,1.014,9.452
122,1,Sat Jan 20 2024 22:40:17 GMT+0000 (Coordinated Universal Time),1.043,0.994,9.45
