customer,activity,createdAt,x,y,z
113,1,Mon Dec 25 2023 05:55:03 GMT+0700 (Indochina Time),1.92,4.572,8.212
113,1,Mon Dec 25 2023 05:55:03 GMT+0700 (Indochina Time),1.925,4.575,8.209
113,1,Mon Dec 25 2023 05:55:03 GMT+0700 (Indochina Time),1.942,4.578,8.195
113,1,Mon Dec 25 2023 05:55:03 GMT+0700 (Indochina Time),1.927,4.572,8.212
113,1,Mon Dec 25 2023 05:55:04 GMT+0700 (Indochina Time),1.64,5.85,7.394
113,1,Mon Dec 25 2023 05:55:07 GMT+0700 (Indochina Time),-0.408,6.371,7
113,1,Mon Dec 25 2023 05:55:08 GMT+0700 (Indochina Time),-0.379,6.381,6.977
113,1,Mon Dec 25 2023 05:55:09 GMT+0700 (Indochina Time),-0.415,6.206,7.067
113,1,Mon Dec 25 2023 05:55:09 GMT+0700 (Indochina Time),-0.425,6.308,7.055
113,1,Mon Dec 25 2023 05:55:09 GMT+0700 (Indochina Time),-0.433,6.282,7.066
113,1,Mon Dec 25 2023 05:55:09 GMT+0700 (Indochina Time),-0.427,6.284,7.077
113,1,Mon Dec 25 2023 05:55:10 GMT+0700 (Indochina Time),-0.409,6.281,7.08
113,1,Mon Dec 25 2023 05:55:11 GMT+0700 (Indochina Time),-0.407,6.264,7.104
113,1,Mon Dec 25 2023 05:55:11 GMT+0700 (Indochina Time),-0.409,6.256,7.113
113,1,Mon Dec 25 2023 05:55:11 GMT+0700 (Indochina Time),-0.419,6.261,7.103
113,1,Mon Dec 25 2023 05:55:12 GMT+0700 (Indochina Time),-0.429,6.282,7.095
113,1,Mon Dec 25 2023 05:55:12 GMT+0700 (Indochina Time),-0.432,6.286,7.085
113,1,Mon Dec 25 2023 05:55:13 GMT+0700 (Indochina Time),-0.452,6.258,7.134
113,1,Mon Dec 25 2023 05:55:14 GMT+0700 (Indochina Time),-0.557,6.226,7.053
113,1,Mon Dec 25 2023 05:55:14 GMT+0700 (Indochina Time),-0.565,6.256,7.057
113,1,Mon Dec 25 2023 05:55:15 GMT+0700 (Indochina Time),-0.559,5.804,7.362
113,1,Mon Dec 25 2023 05:55:15 GMT+0700 (Indochina Time),-0.587,5.611,7.476
113,1,Mon Dec 25 2023 05:55:15 GMT+0700 (Indochina Time),-0.644,5.325,7.705
113,1,Mon Dec 25 2023 05:55:16 GMT+0700 (Indochina Time),-0.651,5.279,7.747
113,1,Mon Dec 25 2023 05:55:16 GMT+0700 (Indochina Time),-0.636,5.308,7.75
113,1,Mon Dec 25 2023 05:55:16 GMT+0700 (Indochina Time),-0.632,5.31,7.75
113,1,Mon Dec 25 2023 05:55:18 GMT+0700 (Indochina Time),-0.599,5.271,7.718
113,1,Mon Dec 25 2023 05:55:18 GMT+0700 (Indochina Time),-0.616,5.26,7.733
113,1,Mon Dec 25 2023 05:55:19 GMT+0700 (Indochina Time),-0.671,5.352,7.706
113,1,Mon Dec 25 2023 05:55:19 GMT+0700 (Indochina Time),-0.62,5.478,7.675
113,1,Mon Dec 25 2023 05:55:21 GMT+0700 (Indochina Time),-0.609,5.371,7.709
113,1,Mon Dec 25 2023 05:55:24 GMT+0700 (Indochina Time),-0.914,5.179,7.803
113,1,Mon Dec 25 2023 05:55:24 GMT+0700 (Indochina Time),-0.917,5.196,7.746
113,1,Mon Dec 25 2023 05:55:25 GMT+0700 (Indochina Time),-1.085,5.132,7.741
113,1,Mon Dec 25 2023 05:55:25 GMT+0700 (Indochina Time),-1.141,5.188,7.729
113,1,Mon Dec 25 2023 05:55:25 GMT+0700 (Indochina Time),-1.156,5.188,7.726
113,1,Mon Dec 25 2023 05:55:26 GMT+0700 (Indochina Time),-0.936,5.208,7.747
113,1,Mon Dec 25 2023 05:55:27 GMT+0700 (Indochina Time),-0.686,5.235,7.742
113,1,Mon Dec 25 2023 05:55:28 GMT+0700 (Indochina Time),-0.737,5.2,7.768
113,1,Mon Dec 25 2023 05:55:28 GMT+0700 (Indochina Time),-0.771,5.211,7.767
113,1,Mon Dec 25 2023 05:55:29 GMT+0700 (Indochina Time),-0.785,5.223,7.769
113,1,Mon Dec 25 2023 05:55:29 GMT+0700 (Indochina Time),-0.786,5.224,7.768
113,1,Mon Dec 25 2023 05:55:29 GMT+0700 (Indochina Time),-0.791,5.222,7.77
113,1,Mon Dec 25 2023 05:55:30 GMT+0700 (Indochina Time),-0.817,5.211,7.777
113,1,Mon Dec 25 2023 05:55:30 GMT+0700 (Indochina Time),-0.837,5.206,7.783
113,1,Mon Dec 25 2023 05:55:30 GMT+0700 (Indochina Time),-0.842,5.206,7.782
113,1,Mon Dec 25 2023 05:55:31 GMT+0700 (Indochina Time),-0.851,5.207,7.78
113,1,Mon Dec 25 2023 05:55:31 GMT+0700 (Indochina Time),-0.849,5.209,7.781
113,1,Mon Dec 25 2023 05:55:31 GMT+0700 (Indochina Time),-0.856,5.204,7.779
113,1,Mon Dec 25 2023 05:55:32 GMT+0700 (Indochina Time),-0.869,5.16,7.82
113,1,Mon Dec 25 2023 05:55:34 GMT+0700 (Indochina Time),-1.227,5.131,7.8
113,1,Mon Dec 25 2023 05:55:34 GMT+0700 (Indochina Time),-1.328,5.116,7.791
113,1,Mon Dec 25 2023 05:55:34 GMT+0700 (Indochina Time),-1.341,5.114,7.788
113,1,Mon Dec 25 2023 05:55:35 GMT+0700 (Indochina Time),-1.354,5.11,7.788
113,1,Mon Dec 25 2023 05:55:36 GMT+0700 (Indochina Time),-1.402,5.115,7.769
