customer,activity,createdAt,x,y,z
123,4,Sat Jan 20 2024 22:52:22 GMT+0000 (Coordinated Universal Time),1.1,4.14,-8.097
123,4,Sat Jan 20 2024 22:52:22 GMT+0000 (Coordinated Universal Time),1.098,4.151,-8.085
123,4,Sat Jan 20 2024 22:52:22 GMT+0000 (Coordinated Universal Time),1.098,4.151,-8.085
123,4,Sat Jan 20 2024 22:52:22 GMT+0000 (Coordinated Universal Time),1.097,4.153,-8.087
123,4,Sat Jan 20 2024 22:52:22 GMT+0000 (Coordinated Universal Time),1.094,4.163,-8.086
123,4,Sat Jan 20 2024 22:52:23 GMT+0000 (Coordinated Universal Time),1.097,4.191,-8.065
123,4,Sat Jan 20 2024 22:52:23 GMT+0000 (Coordinated Universal Time),1.098,4.193,-8.067
123,4,Sat Jan 20 2024 22:52:23 GMT+0000 (Coordinated Universal Time),1.1,4.194,-8.067
123,4,Sat Jan 20 2024 22:52:23 GMT+0000 (Coordinated Universal Time),1.105,4.194,-8.072
123,4,Sat Jan 20 2024 22:52:24 GMT+0000 (Coordinated Universal Time),1.158,4.193,-8.066
123,4,Sat Jan 20 2024 22:52:24 GMT+0000 (Coordinated Universal Time),1.183,4.204,-8.055
123,4,Sat Jan 20 2024 22:52:24 GMT+0000 (Coordinated Universal Time),1.192,4.206,-8.048
123,4,Sat Jan 20 2024 22:52:24 GMT+0000 (Coordinated Universal Time),1.199,4.206,-8.041
123,4,Sat Jan 20 2024 22:52:25 GMT+0000 (Coordinated Universal Time),1.214,4.208,-8.04
123,4,Sat Jan 20 2024 22:52:25 GMT+0000 (Coordinated Universal Time),1.214,4.208,-8.038
123,4,Sat Jan 20 2024 22:52:25 GMT+0000 (Coordinated Universal Time),1.246,4.216,-8.03
123,4,Sat Jan 20 2024 22:52:25 GMT+0000 (Coordinated Universal Time),1.251,4.224,-8.019
123,4,Sat Jan 20 2024 22:52:25 GMT+0000 (Coordinated Universal Time),1.256,4.227,-8.014
123,4,Sat Jan 20 2024 22:52:25 GMT+0000 (Coordinated Universal Time),1.26,4.231,-8.012
123,4,Sat Jan 20 2024 22:52:25 GMT+0000 (Coordinated Universal Time),1.257,4.236,-8.003
123,4,Sat Jan 20 2024 22:52:26 GMT+0000 (Coordinated Universal Time),1.25,4.242,-8.009
123,4,Sat Jan 20 2024 22:52:26 GMT+0000 (Coordinated Universal Time),1.254,4.251,-8.004
123,4,Sat Jan 20 2024 22:52:26 GMT+0000 (Coordinated Universal Time),1.248,4.251,-8.002
123,4,Sat Jan 20 2024 22:52:26 GMT+0000 (Coordinated Universal Time),1.241,4.25,-8.011
123,4,Sat Jan 20 2024 22:52:26 GMT+0000 (Coordinated Universal Time),1.24,4.252,-8.005
123,4,Sat Jan 20 2024 22:52:26 GMT+0000 (Coordinated Universal Time),1.252,4.261,-8
123,4,Sat Jan 20 2024 22:52:27 GMT+0000 (Coordinated Universal Time),1.259,4.273,-7.991
123,4,Sat Jan 20 2024 22:52:27 GMT+0000 (Coordinated Universal Time),1.264,4.275,-7.989
123,4,Sat Jan 20 2024 22:52:27 GMT+0000 (Coordinated Universal Time),1.276,4.28,-7.997
123,4,Sat Jan 20 2024 22:52:27 GMT+0000 (Coordinated Universal Time),1.287,4.285,-7.998
123,4,Sat Jan 20 2024 22:52:27 GMT+0000 (Coordinated Universal Time),1.3,4.291,-7.996
123,4,Sat Jan 20 2024 22:52:27 GMT+0000 (Coordinated Universal Time),1.304,4.295,-7.993
123,4,Sat Jan 20 2024 22:52:27 GMT+0000 (Coordinated Universal Time),1.312,4.32,-7.978
123,4,Sat Jan 20 2024 22:52:27 GMT+0000 (Coordinated Universal Time),1.317,4.33,-7.968
123,4,Sat Jan 20 2024 22:52:27 GMT+0000 (Coordinated Universal Time),1.326,4.344,-7.958
123,4,Sat Jan 20 2024 22:52:27 GMT+0000 (Coordinated Universal Time),1.334,4.359,-7.952
123,4,Sat Jan 20 2024 22:52:28 GMT+0000 (Coordinated Universal Time),1.344,4.381,-7.955
123,4,Sat Jan 20 2024 22:52:28 GMT+0000 (Coordinated Universal Time),1.354,4.494,-8.031
123,4,Sat Jan 20 2024 22:52:28 GMT+0000 (Coordinated Universal Time),1.309,4.604,-8.024
123,4,Sat Jan 20 2024 22:52:28 GMT+0000 (Coordinated Universal Time),1.261,4.663,-8.004
123,4,Sat Jan 20 2024 22:52:28 GMT+0000 (Coordinated Universal Time),0.969,4.857,-7.897
123,4,Sat Jan 20 2024 22:52:28 GMT+0000 (Coordinated Universal Time),-0.257,5.123,-7.66
123,4,Sat Jan 20 2024 22:52:28 GMT+0000 (Coordinated Universal Time),-0.922,5.269,-7.462
123,4,Sat Jan 20 2024 22:52:28 GMT+0000 (Coordinated Universal Time),-1.771,5.624,-6.574
123,4,Sat Jan 20 2024 22:52:28 GMT+0000 (Coordinated Universal Time),-1.935,5.869,-6.012
123,4,Sat Jan 20 2024 22:52:28 GMT+0000 (Coordinated Universal Time),-1.933,6.296,-5.347
123,4,Sat Jan 20 2024 22:52:29 GMT+0000 (Coordinated Universal Time),-1.443,6.769,-5.512
123,4,Sat Jan 20 2024 22:52:29 GMT+0000 (Coordinated Universal Time),-1.104,6.855,-5.534
123,4,Sat Jan 20 2024 22:52:29 GMT+0000 (Coordinated Universal Time),-0.457,6.873,-5.386
123,4,Sat Jan 20 2024 22:52:29 GMT+0000 (Coordinated Universal Time),-0.143,6.808,-5.378
123,4,Sat Jan 20 2024 22:52:29 GMT+0000 (Coordinated Universal Time),-0.191,6.815,-5.595
123,4,Sat Jan 20 2024 22:52:29 GMT+0000 (Coordinated Universal Time),-0.298,6.831,-5.796
123,4,Sat Jan 20 2024 22:52:29 GMT+0000 (Coordinated Universal Time),-0.754,6.803,-6.002
123,4,Sat Jan 20 2024 22:52:29 GMT+0000 (Coordinated Universal Time),-1.296,6.702,-6.234
123,4,Sat Jan 20 2024 22:52:29 GMT+0000 (Coordinated Universal Time),-1.496,6.69,-6.366
123,4,Sat Jan 20 2024 22:52:29 GMT+0000 (Coordinated Universal Time),-1.372,6.611,-6.629
123,4,Sat Jan 20 2024 22:52:29 GMT+0000 (Coordinated Universal Time),-1.455,6.48,-6.546
123,4,Sat Jan 20 2024 22:52:29 GMT+0000 (Coordinated Universal Time),-1.362,6.346,-6.469
123,4,Sat Jan 20 2024 22:52:30 GMT+0000 (Coordinated Universal Time),-1.379,6.199,-6.475
123,4,Sat Jan 20 2024 22:52:30 GMT+0000 (Coordinated Universal Time),-0.952,5.896,-6.628
123,4,Sat Jan 20 2024 22:52:30 GMT+0000 (Coordinated Universal Time),-0.603,5.792,-6.808
123,4,Sat Jan 20 2024 22:52:30 GMT+0000 (Coordinated Universal Time),-0.07,5.533,-7.385
123,4,Sat Jan 20 2024 22:52:30 GMT+0000 (Coordinated Universal Time),0.853,5.012,-8.156
123,4,Sat Jan 20 2024 22:52:30 GMT+0000 (Coordinated Universal Time),1.034,4.596,-8.027
123,4,Sat Jan 20 2024 22:52:30 GMT+0000 (Coordinated Universal Time),0.995,4.391,-8.246
123,4,Sat Jan 20 2024 22:52:30 GMT+0000 (Coordinated Universal Time),0.961,4.154,-8.242
123,4,Sat Jan 20 2024 22:52:31 GMT+0000 (Coordinated Universal Time),0.96,4.059,-8.233
123,4,Sat Jan 20 2024 22:52:31 GMT+0000 (Coordinated Universal Time),0.957,4.064,-8.273
