customer,activity,createdAt,x,y,z
142,1,Wed Jan 31 2024 23:30:29 GMT+0000 (Coordinated Universal Time),1.114,1.615,9.389
142,1,Wed Jan 31 2024 23:30:29 GMT+0000 (Coordinated Universal Time),1.117,1.592,9.393
142,1,Wed Jan 31 2024 23:30:29 GMT+0000 (Coordinated Universal Time),1.097,1.574,9.393
142,1,Wed Jan 31 2024 23:30:29 GMT+0000 (Coordinated Universal Time),1.083,1.56,9.394
142,1,Wed Jan 31 2024 23:30:29 GMT+0000 (Coordinated Universal Time),1.075,1.554,9.394
142,1,Wed Jan 31 2024 23:30:29 GMT+0000 (Coordinated Universal Time),1.049,1.541,9.387
142,1,Wed Jan 31 2024 23:30:29 GMT+0000 (Coordinated Universal Time),0.992,1.54,9.393
142,1,Wed Jan 31 2024 23:30:30 GMT+0000 (Coordinated Universal Time),0.947,1.531,9.398
142,1,Wed Jan 31 2024 23:30:30 GMT+0000 (Coordinated Universal Time),0.856,1.521,9.401
142,1,Wed Jan 31 2024 23:30:30 GMT+0000 (Coordinated Universal Time),0.625,1.502,9.417
142,1,Wed Jan 31 2024 23:30:30 GMT+0000 (Coordinated Universal Time),0.457,1.504,9.411
142,1,Wed Jan 31 2024 23:30:30 GMT+0000 (Coordinated Universal Time),0.316,1.534,9.411
142,1,Wed Jan 31 2024 23:30:30 GMT+0000 (Coordinated Universal Time),0.33,1.546,9.401
142,1,Wed Jan 31 2024 23:30:30 GMT+0000 (Coordinated Universal Time),0.331,1.556,9.402
142,1,Wed Jan 31 2024 23:30:30 GMT+0000 (Coordinated Universal Time),0.345,1.569,9.4
142,1,Wed Jan 31 2024 23:30:30 GMT+0000 (Coordinated Universal Time),0.373,1.583,9.399
142,1,Wed Jan 31 2024 23:30:30 GMT+0000 (Coordinated Universal Time),0.381,1.589,9.404
142,1,Wed Jan 31 2024 23:30:31 GMT+0000 (Coordinated Universal Time),0.39,1.601,9.406
142,1,Wed Jan 31 2024 23:30:31 GMT+0000 (Coordinated Universal Time),0.396,1.619,9.401
142,1,Wed Jan 31 2024 23:30:31 GMT+0000 (Coordinated Universal Time),0.402,1.628,9.395
142,1,Wed Jan 31 2024 23:30:31 GMT+0000 (Coordinated Universal Time),0.413,1.666,9.396
142,1,Wed Jan 31 2024 23:30:31 GMT+0000 (Coordinated Universal Time),0.403,1.68,9.398
142,1,Wed Jan 31 2024 23:30:31 GMT+0000 (Coordinated Universal Time),0.387,1.692,9.397
142,1,Wed Jan 31 2024 23:30:31 GMT+0000 (Coordinated Universal Time),0.379,1.698,9.398
142,1,Wed Jan 31 2024 23:30:31 GMT+0000 (Coordinated Universal Time),0.371,1.709,9.396
142,1,Wed Jan 31 2024 23:30:31 GMT+0000 (Coordinated Universal Time),0.357,1.713,9.396
142,1,Wed Jan 31 2024 23:30:31 GMT+0000 (Coordinated Universal Time),0.349,1.716,9.392
142,1,Wed Jan 31 2024 23:30:31 GMT+0000 (Coordinated Universal Time),0.324,1.712,9.392
142,1,Wed Jan 31 2024 23:30:31 GMT+0000 (Coordinated Universal Time),0.285,1.704,9.394
142,1,Wed Jan 31 2024 23:30:32 GMT+0000 (Coordinated Universal Time),0.261,1.698,9.396
142,1,Wed Jan 31 2024 23:30:32 GMT+0000 (Coordinated Universal Time),0.191,1.685,9.4
142,1,Wed Jan 31 2024 23:30:32 GMT+0000 (Coordinated Universal Time),0.1,1.672,9.398
142,1,Wed Jan 31 2024 23:30:32 GMT+0000 (Coordinated Universal Time),0.036,1.663,9.402
142,1,Wed Jan 31 2024 23:30:32 GMT+0000 (Coordinated Universal Time),-0.064,1.654,9.401
142,1,Wed Jan 31 2024 23:30:32 GMT+0000 (Coordinated Universal Time),-0.111,1.647,9.4
142,1,Wed Jan 31 2024 23:30:32 GMT+0000 (Coordinated Universal Time),-0.172,1.636,9.402
142,1,Wed Jan 31 2024 23:30:32 GMT+0000 (Coordinated Universal Time),-0.205,1.623,9.403
142,1,Wed Jan 31 2024 23:30:32 GMT+0000 (Coordinated Universal Time),-0.2,1.619,9.403
142,1,Wed Jan 31 2024 23:30:32 GMT+0000 (Coordinated Universal Time),-0.171,1.615,9.405
142,1,Wed Jan 31 2024 23:30:32 GMT+0000 (Coordinated Universal Time),-0.159,1.61,9.405
142,1,Wed Jan 31 2024 23:30:33 GMT+0000 (Coordinated Universal Time),-0.125,1.599,9.409
142,1,Wed Jan 31 2024 23:30:33 GMT+0000 (Coordinated Universal Time),-0.093,1.596,9.413
142,1,Wed Jan 31 2024 23:30:33 GMT+0000 (Coordinated Universal Time),-0.09,1.583,9.412
142,1,Wed Jan 31 2024 23:30:33 GMT+0000 (Coordinated Universal Time),-0.096,1.579,9.409
142,1,Wed Jan 31 2024 23:30:33 GMT+0000 (Coordinated Universal Time),-0.102,1.57,9.409
142,1,Wed Jan 31 2024 23:30:33 GMT+0000 (Coordinated Universal Time),-0.116,1.564,9.407
