customer,activity,createdAt,x,y,z
137,1,Sat Feb 03 2024 08:30:59 GMT+0700 (Indochina Time),1.499,1.814,9.416
137,1,Sat Feb 03 2024 08:30:59 GMT+0700 (Indochina Time),1.499,1.814,9.416
137,1,Sat Feb 03 2024 08:30:59 GMT+0700 (Indochina Time),1.499,1.814,9.416
137,1,Sat Feb 03 2024 08:31:00 GMT+0700 (Indochina Time),1.488,1.821,9.41
137,1,Sat Feb 03 2024 08:31:00 GMT+0700 (Indochina Time),1.487,1.823,9.409
137,1,Sat Feb 03 2024 08:31:00 GMT+0700 (Indochina Time),1.486,1.824,9.41
137,1,Sat Feb 03 2024 08:31:00 GMT+0700 (Indochina Time),1.485,1.825,9.409
137,1,Sat Feb 03 2024 08:31:00 GMT+0700 (Indochina Time),1.483,1.826,9.409
137,1,Sat Feb 03 2024 08:31:00 GMT+0700 (Indochina Time),1.483,1.827,9.407
137,1,Sat Feb 03 2024 08:31:00 GMT+0700 (Indochina Time),1.482,1.828,9.408
137,1,Sat Feb 03 2024 08:31:00 GMT+0700 (Indochina Time),1.482,1.827,9.41
137,1,Sat Feb 03 2024 08:31:00 GMT+0700 (Indochina Time),1.482,1.826,9.409
137,1,Sat Feb 03 2024 08:31:00 GMT+0700 (Indochina Time),0.762,1.107,8.69
137,1,Sat Feb 03 2024 08:31:00 GMT+0700 (Indochina Time),0.762,1.106,8.691
137,1,Sat Feb 03 2024 08:31:00 GMT+0700 (Indochina Time),0.762,1.106,8.688
137,1,Sat Feb 03 2024 08:31:01 GMT+0700 (Indochina Time),0.757,1.107,8.684
137,1,Sat Feb 03 2024 08:31:01 GMT+0700 (Indochina Time),0.754,1.107,8.68
137,1,Sat Feb 03 2024 08:31:01 GMT+0700 (Indochina Time),0.74,1.107,8.687
137,1,Sat Feb 03 2024 08:31:01 GMT+0700 (Indochina Time),0.705,1.11,8.687
137,1,Sat Feb 03 2024 08:31:01 GMT+0700 (Indochina Time),0.688,1.114,8.69
137,1,Sat Feb 03 2024 08:31:01 GMT+0700 (Indochina Time),0.607,1.128,8.693
137,1,Sat Feb 03 2024 08:31:01 GMT+0700 (Indochina Time),0.534,1.142,8.69
137,1,Sat Feb 03 2024 08:31:01 GMT+0700 (Indochina Time),0.357,1.173,8.687
137,1,Sat Feb 03 2024 08:31:01 GMT+0700 (Indochina Time),0.161,1.214,8.68
137,1,Sat Feb 03 2024 08:31:01 GMT+0700 (Indochina Time),0.066,1.242,8.675
137,1,Sat Feb 03 2024 08:31:01 GMT+0700 (Indochina Time),-0.368,1.007,8.382
137,1,Sat Feb 03 2024 08:31:01 GMT+0700 (Indochina Time),-0.476,1.064,8.381
137,1,Sat Feb 03 2024 08:31:02 GMT+0700 (Indochina Time),-0.52,1.094,8.377
137,1,Sat Feb 03 2024 08:31:02 GMT+0700 (Indochina Time),-0.581,1.148,8.372
137,1,Sat Feb 03 2024 08:31:02 GMT+0700 (Indochina Time),-0.6,1.172,8.37
137,1,Sat Feb 03 2024 08:31:02 GMT+0700 (Indochina Time),-0.632,1.225,8.365
137,1,Sat Feb 03 2024 08:31:02 GMT+0700 (Indochina Time),-0.663,1.311,8.358
137,1,Sat Feb 03 2024 08:31:02 GMT+0700 (Indochina Time),-0.663,1.326,8.357
137,1,Sat Feb 03 2024 08:31:02 GMT+0700 (Indochina Time),-0.655,1.345,8.354
137,1,Sat Feb 03 2024 08:31:02 GMT+0700 (Indochina Time),-0.649,1.356,8.351
137,1,Sat Feb 03 2024 08:31:02 GMT+0700 (Indochina Time),-0.651,1.362,8.35
137,1,Sat Feb 03 2024 08:31:02 GMT+0700 (Indochina Time),-0.662,1.378,8.347
137,1,Sat Feb 03 2024 08:31:02 GMT+0700 (Indochina Time),-0.664,1.374,8.349
137,1,Sat Feb 03 2024 08:31:03 GMT+0700 (Indochina Time),0.78,2.788,9.766
137,1,Sat Feb 03 2024 08:31:03 GMT+0700 (Indochina Time),0.778,2.782,9.763
137,1,Sat Feb 03 2024 08:31:03 GMT+0700 (Indochina Time),0.735,2.771,9.766
137,1,Sat Feb 03 2024 08:31:03 GMT+0700 (Indochina Time),0.657,2.759,9.766
137,1,Sat Feb 03 2024 08:31:03 GMT+0700 (Indochina Time),0.631,2.756,9.767
137,1,Sat Feb 03 2024 08:31:03 GMT+0700 (Indochina Time),0.569,2.751,9.766
137,1,Sat Feb 03 2024 08:31:03 GMT+0700 (Indochina Time),0.541,2.745,9.769
137,1,Sat Feb 03 2024 08:31:03 GMT+0700 (Indochina Time),0.489,2.732,9.767
137,1,Sat Feb 03 2024 08:31:03 GMT+0700 (Indochina Time),0.478,2.72,9.768
137,1,Sat Feb 03 2024 08:31:03 GMT+0700 (Indochina Time),0.471,2.715,9.771
137,1,Sat Feb 03 2024 08:31:03 GMT+0700 (Indochina Time),0.447,2.696,9.772
137,1,Sat Feb 03 2024 08:31:04 GMT+0700 (Indochina Time),0.441,2.683,9.771
137,1,Sat Feb 03 2024 08:31:04 GMT+0700 (Indochina Time),0.445,2.671,9.77
137,1,Sat Feb 03 2024 08:31:04 GMT+0700 (Indochina Time),-0.257,1.95,9.063
137,1,Sat Feb 03 2024 08:31:04 GMT+0700 (Indochina Time),-0.253,1.942,9.064
137,1,Sat Feb 03 2024 08:31:04 GMT+0700 (Indochina Time),-0.243,1.926,9.07
137,1,Sat Feb 03 2024 08:31:04 GMT+0700 (Indochina Time),-0.244,1.915,9.07
137,1,Sat Feb 03 2024 08:31:04 GMT+0700 (Indochina Time),-0.239,1.895,9.071
137,1,Sat Feb 03 2024 08:31:04 GMT+0700 (Indochina Time),-0.224,1.87,9.077
137,1,Sat Feb 03 2024 08:31:04 GMT+0700 (Indochina Time),-0.225,1.849,9.082
137,1,Sat Feb 03 2024 08:31:04 GMT+0700 (Indochina Time),-0.228,1.841,9.082
137,1,Sat Feb 03 2024 08:31:04 GMT+0700 (Indochina Time),-0.232,1.825,9.087
137,1,Sat Feb 03 2024 08:31:04 GMT+0700 (Indochina Time),-0.233,1.812,9.086
137,1,Sat Feb 03 2024 08:31:05 GMT+0700 (Indochina Time),-0.234,1.803,9.086
137,1,Sat Feb 03 2024 08:31:05 GMT+0700 (Indochina Time),-0.232,1.802,9.086
137,1,Sat Feb 03 2024 08:31:05 GMT+0700 (Indochina Time),-0.23,1.798,9.086
137,1,Sat Feb 03 2024 08:31:05 GMT+0700 (Indochina Time),-1.058,0.966,8.26
137,1,Sat Feb 03 2024 08:31:05 GMT+0700 (Indochina Time),-1.054,0.958,8.263
137,1,Sat Feb 03 2024 08:31:05 GMT+0700 (Indochina Time),-1.055,0.948,8.265
137,1,Sat Feb 03 2024 08:31:05 GMT+0700 (Indochina Time),-1.054,0.944,8.265
137,1,Sat Feb 03 2024 08:31:05 GMT+0700 (Indochina Time),-1.05,0.933,8.267
137,1,Sat Feb 03 2024 08:31:05 GMT+0700 (Indochina Time),-1.043,0.914,8.268
137,1,Sat Feb 03 2024 08:31:05 GMT+0700 (Indochina Time),-1.042,0.907,8.272
137,1,Sat Feb 03 2024 08:31:05 GMT+0700 (Indochina Time),-1.045,0.89,8.273
137,1,Sat Feb 03 2024 08:31:05 GMT+0700 (Indochina Time),-1.037,0.876,8.276
137,1,Sat Feb 03 2024 08:31:06 GMT+0700 (Indochina Time),-1.029,0.871,8.276
137,1,Sat Feb 03 2024 08:31:06 GMT+0700 (Indochina Time),-1.016,0.867,8.278
137,1,Sat Feb 03 2024 08:31:06 GMT+0700 (Indochina Time),-1.015,0.86,8.28
137,1,Sat Feb 03 2024 08:31:06 GMT+0700 (Indochina Time),-1.011,0.855,8.282
137,1,Sat Feb 03 2024 08:31:06 GMT+0700 (Indochina Time),0.647,2.492,9.928
137,1,Sat Feb 03 2024 08:31:06 GMT+0700 (Indochina Time),0.652,2.49,9.932
137,1,Sat Feb 03 2024 08:31:06 GMT+0700 (Indochina Time),0.661,2.484,9.935
137,1,Sat Feb 03 2024 08:31:06 GMT+0700 (Indochina Time),0.673,2.479,9.935
137,1,Sat Feb 03 2024 08:31:06 GMT+0700 (Indochina Time),0.681,2.477,9.936
137,1,Sat Feb 03 2024 08:31:06 GMT+0700 (Indochina Time),0.694,2.472,9.937
137,1,Sat Feb 03 2024 08:31:06 GMT+0700 (Indochina Time),0.704,2.468,9.938
137,1,Sat Feb 03 2024 08:31:07 GMT+0700 (Indochina Time),0.715,2.457,9.94
137,1,Sat Feb 03 2024 08:31:07 GMT+0700 (Indochina Time),0.702,2.423,9.944
137,1,Sat Feb 03 2024 08:31:07 GMT+0700 (Indochina Time),0.686,2.379,9.949
137,1,Sat Feb 03 2024 08:31:07 GMT+0700 (Indochina Time),0.664,2.354,9.947
137,1,Sat Feb 03 2024 08:31:07 GMT+0700 (Indochina Time),0.628,2.283,9.954
137,1,Sat Feb 03 2024 08:31:07 GMT+0700 (Indochina Time),0.575,2.249,9.945
137,1,Sat Feb 03 2024 08:31:07 GMT+0700 (Indochina Time),-0.29,1.401,9.11
137,1,Sat Feb 03 2024 08:31:07 GMT+0700 (Indochina Time),-0.452,1.404,9.127
137,1,Sat Feb 03 2024 08:31:07 GMT+0700 (Indochina Time),-0.95,1.41,9.1
137,1,Sat Feb 03 2024 08:31:07 GMT+0700 (Indochina Time),-1.198,1.403,9.091
137,1,Sat Feb 03 2024 08:31:07 GMT+0700 (Indochina Time),-1.756,1.399,9.065
137,1,Sat Feb 03 2024 08:31:08 GMT+0700 (Indochina Time),-2.322,1.399,8.99
137,1,Sat Feb 03 2024 08:31:08 GMT+0700 (Indochina Time),-2.379,1.402,8.973
137,1,Sat Feb 03 2024 08:31:08 GMT+0700 (Indochina Time),-2.432,1.404,8.937
137,1,Sat Feb 03 2024 08:31:08 GMT+0700 (Indochina Time),-2.458,1.404,8.925
137,1,Sat Feb 03 2024 08:31:08 GMT+0700 (Indochina Time),-2.5,1.407,8.882
137,1,Sat Feb 03 2024 08:31:08 GMT+0700 (Indochina Time),-2.527,1.414,8.854
137,1,Sat Feb 03 2024 08:31:08 GMT+0700 (Indochina Time),-2.501,1.419,8.85
137,1,Sat Feb 03 2024 08:31:08 GMT+0700 (Indochina Time),-2.502,1.439,8.854
137,1,Sat Feb 03 2024 08:31:08 GMT+0700 (Indochina Time),-1.775,2.161,9.565
137,1,Sat Feb 03 2024 08:31:08 GMT+0700 (Indochina Time),-1.732,2.179,9.549
137,1,Sat Feb 03 2024 08:31:08 GMT+0700 (Indochina Time),-1.749,2.185,9.532
137,1,Sat Feb 03 2024 08:31:08 GMT+0700 (Indochina Time),-1.749,2.19,9.529
137,1,Sat Feb 03 2024 08:31:09 GMT+0700 (Indochina Time),-1.762,2.207,9.515
137,1,Sat Feb 03 2024 08:31:09 GMT+0700 (Indochina Time),-1.751,2.215,9.514
137,1,Sat Feb 03 2024 08:31:09 GMT+0700 (Indochina Time),-1.744,2.22,9.513
137,1,Sat Feb 03 2024 08:31:09 GMT+0700 (Indochina Time),-1.738,2.228,9.517
137,1,Sat Feb 03 2024 08:31:09 GMT+0700 (Indochina Time),-1.73,2.232,9.511
137,1,Sat Feb 03 2024 08:31:09 GMT+0700 (Indochina Time),-1.719,2.235,9.508
137,1,Sat Feb 03 2024 08:31:09 GMT+0700 (Indochina Time),-1.706,2.235,9.508
137,1,Sat Feb 03 2024 08:31:09 GMT+0700 (Indochina Time),-1.694,2.227,9.517
137,1,Sat Feb 03 2024 08:31:09 GMT+0700 (Indochina Time),-1.699,2.217,9.498
137,1,Sat Feb 03 2024 08:31:09 GMT+0700 (Indochina Time),-2.765,1.133,8.424
137,1,Sat Feb 03 2024 08:31:09 GMT+0700 (Indochina Time),-2.67,1.145,8.457
137,1,Sat Feb 03 2024 08:31:09 GMT+0700 (Indochina Time),-2.692,1.142,8.44
137,1,Sat Feb 03 2024 08:31:10 GMT+0700 (Indochina Time),-2.678,1.151,8.433
137,1,Sat Feb 03 2024 08:31:10 GMT+0700 (Indochina Time),-2.63,1.166,8.444
137,1,Sat Feb 03 2024 08:31:10 GMT+0700 (Indochina Time),-2.487,1.185,8.441
137,1,Sat Feb 03 2024 08:31:10 GMT+0700 (Indochina Time),-2.321,1.215,8.478
137,1,Sat Feb 03 2024 08:31:10 GMT+0700 (Indochina Time),-1.901,1.221,8.522
137,1,Sat Feb 03 2024 08:31:10 GMT+0700 (Indochina Time),-1.623,1.222,8.53
137,1,Sat Feb 03 2024 08:31:10 GMT+0700 (Indochina Time),-1.063,1.24,8.51
