customer,activity,createdAt,x,y,z
132,1,Wed Jan 24 2024 14:28:00 GMT+0000 (Coordinated Universal Time),-2.727,-3.6,8.158
132,1,Wed Jan 24 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.73,-3.771,8.098
132,1,Wed Jan 24 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.73,-3.771,8.098
132,1,Wed Jan 24 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.734,-3.785,8.096
132,1,Wed Jan 24 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.747,-3.769,8.103
132,1,Wed Jan 24 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.729,-3.75,8.11
132,1,Wed Jan 24 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.727,-3.727,8.108
132,1,Wed Jan 24 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.725,-3.717,8.107
132,1,Wed Jan 24 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.732,-3.69,8.116
132,1,Wed Jan 24 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.725,-3.658,8.126
132,1,Wed Jan 24 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.723,-3.643,8.128
132,1,Wed Jan 24 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.725,-3.625,8.146
132,1,Wed Jan 24 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.714,-3.585,8.161
132,1,Wed Jan 24 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.716,-3.565,8.168
132,1,Wed Jan 24 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.724,-3.543,8.173
132,1,Wed Jan 24 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.725,-3.54,8.174
132,1,Wed Jan 24 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.736,-3.54,8.174
132,1,Wed Jan 24 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.739,-3.545,8.174
132,1,Wed Jan 24 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.744,-3.571,8.165
132,1,Wed Jan 24 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.742,-3.602,8.159
132,1,Wed Jan 24 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.742,-3.615,8.158
132,1,Wed Jan 24 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.737,-3.663,8.148
132,1,Wed Jan 24 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.739,-3.713,8.141
132,1,Wed Jan 24 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.744,-3.749,8.131
132,1,Wed Jan 24 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.743,-3.821,8.118
132,1,Wed Jan 24 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-1.969,-3.063,8.885
132,1,Wed Jan 24 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-1.969,-3.067,8.876
132,1,Wed Jan 24 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-1.978,-3.068,8.882
132,1,Wed Jan 24 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-1.963,-3.052,8.883
132,1,Wed Jan 24 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-1.953,-3.043,8.882
132,1,Wed Jan 24 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-1.946,-3.005,8.888
132,1,Wed Jan 24 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-1.958,-2.992,8.892
132,1,Wed Jan 24 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-1.955,-2.982,8.892
132,1,Wed Jan 24 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-1.958,-2.963,8.898
132,1,Wed Jan 24 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-1.948,-2.943,8.903
132,1,Wed Jan 24 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-1.943,-2.92,8.906
132,1,Wed Jan 24 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-1.939,-2.908,8.913
132,1,Wed Jan 24 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.937,-2.892,8.921
132,1,Wed Jan 24 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.632,-2.583,9.239
132,1,Wed Jan 24 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.605,-2.561,9.254
132,1,Wed Jan 24 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.573,-2.573,9.258
132,1,Wed Jan 24 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.374,-2.626,9.264
132,1,Wed Jan 24 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.292,-2.639,9.254
132,1,Wed Jan 24 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.295,-2.723,9.246
132,1,Wed Jan 24 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.104,-2.87,9.215
132,1,Wed Jan 24 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.115,-2.935,9.197
132,1,Wed Jan 24 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.231,-3.087,9.15
132,1,Wed Jan 24 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.317,-3.265,9.106
132,1,Wed Jan 24 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.314,-3.361,9.074
132,1,Wed Jan 24 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.157,-3.452,9.029
132,1,Wed Jan 24 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-0.869,-3.579,9.028
132,1,Wed Jan 24 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-0.685,-3.476,9.153
132,1,Wed Jan 24 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-0.738,-3.412,9.175
132,1,Wed Jan 24 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-0.648,-3.071,9.19
