customer,activity,createdAt,x,y,z
119,1,Mon Jan 01 2024 14:28:00 GMT+0000 (Coordinated Universal Time),-2.088,-2.961,8.797
119,1,Mon Jan 01 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.091,-3.132,8.737
119,1,Mon Jan 01 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.091,-3.132,8.737
119,1,Mon Jan 01 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.095,-3.146,8.735
119,1,Mon Jan 01 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.108,-3.13,8.742
119,1,Mon Jan 01 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.09,-3.111,8.749
119,1,Mon Jan 01 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.088,-3.088,8.747
119,1,Mon Jan 01 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.086,-3.078,8.746
119,1,Mon Jan 01 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.093,-3.051,8.755
119,1,Mon Jan 01 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.086,-3.019,8.765
119,1,Mon Jan 01 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.084,-3.004,8.767
119,1,Mon Jan 01 2024 14:28:01 GMT+0000 (Coordinated Universal Time),-2.086,-2.986,8.785
119,1,Mon Jan 01 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.092,-2.963,8.783
119,1,Mon Jan 01 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.094,-2.943,8.79
119,1,Mon Jan 01 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.102,-2.921,8.795
119,1,Mon Jan 01 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.103,-2.918,8.796
119,1,Mon Jan 01 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.114,-2.918,8.796
119,1,Mon Jan 01 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.117,-2.923,8.796
119,1,Mon Jan 01 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.122,-2.949,8.787
119,1,Mon Jan 01 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.12,-2.98,8.781
119,1,Mon Jan 01 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.12,-2.993,8.78
119,1,Mon Jan 01 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.115,-3.041,8.77
119,1,Mon Jan 01 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.117,-3.091,8.763
119,1,Mon Jan 01 2024 14:28:02 GMT+0000 (Coordinated Universal Time),-2.122,-3.127,8.753
119,1,Mon Jan 01 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.121,-3.199,8.74
119,1,Mon Jan 01 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.124,-3.218,8.73
119,1,Mon Jan 01 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.124,-3.222,8.721
119,1,Mon Jan 01 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.133,-3.223,8.727
119,1,Mon Jan 01 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.118,-3.207,8.728
119,1,Mon Jan 01 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.108,-3.198,8.727
119,1,Mon Jan 01 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.101,-3.16,8.733
119,1,Mon Jan 01 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.113,-3.147,8.737
119,1,Mon Jan 01 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.11,-3.137,8.737
119,1,Mon Jan 01 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.113,-3.118,8.743
119,1,Mon Jan 01 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.103,-3.098,8.748
119,1,Mon Jan 01 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.098,-3.075,8.751
119,1,Mon Jan 01 2024 14:28:03 GMT+0000 (Coordinated Universal Time),-2.094,-3.063,8.758
119,1,Mon Jan 01 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-2.092,-3.047,8.766
119,1,Mon Jan 01 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-2.088,-3.039,8.783
119,1,Mon Jan 01 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-2.061,-3.017,8.798
119,1,Mon Jan 01 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-2.029,-3.029,8.802
119,1,Mon Jan 01 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.83,-3.082,8.808
119,1,Mon Jan 01 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.748,-3.095,8.798
119,1,Mon Jan 01 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.751,-3.179,8.79
119,1,Mon Jan 01 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.56,-3.326,8.759
119,1,Mon Jan 01 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.571,-3.391,8.741
119,1,Mon Jan 01 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.687,-3.543,8.694
119,1,Mon Jan 01 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.773,-3.721,8.65
119,1,Mon Jan 01 2024 14:28:04 GMT+0000 (Coordinated Universal Time),-1.77,-3.817,8.618
119,1,Mon Jan 01 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.613,-3.908,8.573
119,1,Mon Jan 01 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.325,-4.035,8.572
119,1,Mon Jan 01 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.266,-4.057,8.572
119,1,Mon Jan 01 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.319,-3.993,8.594
119,1,Mon Jan 01 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.229,-3.652,8.609
119,1,Mon Jan 01 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.199,-3.605,8.629
119,1,Mon Jan 01 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.189,-3.512,8.655
119,1,Mon Jan 01 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.187,-3.344,8.727
119,1,Mon Jan 01 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.17,-3.38,8.747
119,1,Mon Jan 01 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.196,-3.44,8.735
119,1,Mon Jan 01 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.198,-3.479,8.736
119,1,Mon Jan 01 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.199,-3.533,8.741
119,1,Mon Jan 01 2024 14:28:05 GMT+0000 (Coordinated Universal Time),-1.212,-3.548,8.738
119,1,Mon Jan 01 2024 14:28:06 GMT+0000 (Coordinated Universal Time),-1.214,-3.567,8.737
119,1,Mon Jan 01 2024 14:28:06 GMT+0000 (Coordinated Universal Time),-1.217,-3.578,8.734
119,1,Mon Jan 01 2024 14:28:06 GMT+0000 (Coordinated Universal Time),-1.214,-3.587,8.728
119,1,Mon Jan 01 2024 14:28:06 GMT+0000 (Coordinated Universal Time),-1.222,-3.585,8.733
119,1,Mon Jan 01 2024 14:28:06 GMT+0000 (Coordinated Universal Time),-1.221,-3.591,8.729
119,1,Mon Jan 01 2024 14:28:06 GMT+0000 (Coordinated Universal Time),-1.217,-3.598,8.727
119,1,Mon Jan 01 2024 14:28:06 GMT+0000 (Coordinated Universal Time),-1.218,-3.612,8.726
119,1,Mon Jan 01 2024 14:28:06 GMT+0000 (Coordinated Universal Time),-1.221,-3.622,8.723
119,1,Mon Jan 01 2024 14:28:06 GMT+0000 (Coordinated Universal Time),-1.232,-3.644,8.711
119,1,Mon Jan 01 2024 14:28:06 GMT+0000 (Coordinated Universal Time),-1.246,-3.676,8.698
119,1,Mon Jan 01 2024 14:28:06 GMT+0000 (Coordinated Universal Time),-1.246,-3.697,8.695
119,1,Mon Jan 01 2024 14:28:06 GMT+0000 (Coordinated Universal Time),-1.245,-3.751,8.689
119,1,Mon Jan 01 2024 14:28:07 GMT+0000 (Coordinated Universal Time),-1.243,-3.806,8.664
119,1,Mon Jan 01 2024 14:28:07 GMT+0000 (Coordinated Universal Time),-1.231,-3.871,8.647
119,1,Mon Jan 01 2024 14:28:07 GMT+0000 (Coordinated Universal Time),-1.218,-3.876,8.637
119,1,Mon Jan 01 2024 14:28:07 GMT+0000 (Coordinated Universal Time),-1.212,-3.881,8.63
119,1,Mon Jan 01 2024 14:28:07 GMT+0000 (Coordinated Universal Time),-1.199,-3.867,8.645
119,1,Mon Jan 01 2024 14:28:07 GMT+0000 (Coordinated Universal Time),-1.201,-3.853,8.65
119,1,Mon Jan 01 2024 14:28:07 GMT+0000 (Coordinated Universal Time),-1.19,-3.83,8.654
119,1,Mon Jan 01 2024 14:28:07 GMT+0000 (Coordinated Universal Time),-1.192,-3.8,8.661
119,1,Mon Jan 01 2024 14:28:07 GMT+0000 (Coordinated Universal Time),-1.19,-3.797,8.662
119,1,Mon Jan 01 2024 14:28:07 GMT+0000 (Coordinated Universal Time),-1.191,-3.769,8.676
119,1,Mon Jan 01 2024 14:28:07 GMT+0000 (Coordinated Universal Time),-1.192,-3.755,8.676
119,1,Mon Jan 01 2024 14:28:08 GMT+0000 (Coordinated Universal Time),-1.197,-3.738,8.685
119,1,Mon Jan 01 2024 14:28:08 GMT+0000 (Coordinated Universal Time),-1.206,-3.701,8.698
119,1,Mon Jan 01 2024 14:28:08 GMT+0000 (Coordinated Universal Time),-1.22,-3.616,8.718
119,1,Mon Jan 01 2024 14:28:08 GMT+0000 (Coordinated Universal Time),-1.225,-3.564,8.745
119,1,Mon Jan 01 2024 14:28:08 GMT+0000 (Coordinated Universal Time),-1.235,-3.498,8.763
119,1,Mon Jan 01 2024 14:28:08 GMT+0000 (Coordinated Universal Time),-1.234,-3.441,8.782
119,1,Mon Jan 01 2024 14:28:08 GMT+0000 (Coordinated Universal Time),-1.243,-3.45,8.784
119,1,Mon Jan 01 2024 14:28:08 GMT+0000 (Coordinated Universal Time),-1.251,-3.443,8.78
119,1,Mon Jan 01 2024 14:28:08 GMT+0000 (Coordinated Universal Time),-1.244,-3.441,8.794
119,1,Mon Jan 01 2024 14:28:08 GMT+0000 (Coordinated Universal Time),-1.239,-3.434,8.803
119,1,Mon Jan 01 2024 14:28:08 GMT+0000 (Coordinated Universal Time),-1.235,-3.431,8.811
119,1,Mon Jan 01 2024 14:28:08 GMT+0000 (Coordinated Universal Time),-1.229,-3.417,8.818
119,1,Mon Jan 01 2024 14:28:08 GMT+0000 (Coordinated Universal Time),-1.235,-3.414,8.821
119,1,Mon Jan 01 2024 14:28:09 GMT+0000 (Coordinated Universal Time),-1.254,-3.428,8.815
119,1,Mon Jan 01 2024 14:28:09 GMT+0000 (Coordinated Universal Time),-1.297,-3.444,8.799
119,1,Mon Jan 01 2024 14:28:09 GMT+0000 (Coordinated Universal Time),-1.334,-3.496,8.777
